Applied potential [V];WE current [A]
-0.18613;-1.1647948e-05
-0.18731599999999998;-1.1379149e-05
-0.188501;-1.114395e-05
-0.189687;-1.0751952e-05
-0.190873;-1.0572753e-05
-0.19205799999999998;-1.0483153e-05
-0.193244;-1.0208754e-05
-0.194429;-9.967955e-06
-0.19561499999999998;-9.855956e-06
-0.1968;-9.620757e-06
-0.197986;-9.475157e-06
-0.199171;-9.318359e-06
-0.20035699999999998;-9.049559e-06
-0.201542;-9.01596e-06
-0.202728;-8.573562e-06
-0.20391399999999998;-8.607161e-06
-0.205099;-8.517562e-06
-0.206285;-8.349562e-06
-0.20747;-8.063963e-06
-0.20865599999999998;-7.907164e-06
-0.209841;-7.783965e-06
-0.211027;-7.783965e-06
-0.21221199999999998;-7.632766e-06
-0.21339799999999998;-7.459166e-06
-0.214583;-7.2127669999999995e-06
-0.215769;-7.3023669999999995e-06
-0.21695499999999998;-7.263167e-06
-0.21814;-7.016768e-06
-0.219326;-7.067168e-06
-0.22051099999999998;-6.876769e-06
-0.22169699999999998;-6.764769e-06
-0.222882;-6.75917e-06
-0.224068;-6.58557e-06
-0.22525299999999998;-6.59677e-06
-0.226439;-6.50157e-06
-0.227624;-6.400771e-06
-0.22880999999999999;-6.316771e-06
-0.22999599999999998;-6.288771e-06
-0.231181;-6.031173e-06
-0.232367;-6.075972e-06
-0.23355199999999998;-6.143172e-06
-0.234738;-6.014373e-06
-0.235923;-5.986373e-06
-0.237109;-6.098372e-06
-0.23829399999999998;-5.879973e-06
-0.23948;-5.695174e-06
-0.240666;-5.633575e-06
-0.24185099999999998;-5.650374e-06
-0.24303699999999998;-5.728774e-06
-0.244222;-5.583175e-06
-0.245408;-5.588775e-06
-0.24659299999999998;-5.611175e-06
-0.247779;-5.403976e-06
-0.248964;-5.538375e-06
-0.25015;-5.403976e-06
-0.251335;-5.359176e-06
-0.252521;-5.196776e-06
-0.253707;-5.325576e-06
-0.254892;-5.353576e-06
-0.256078;-5.263976e-06
-0.25726299999999996;-5.191177e-06
-0.258449;-5.263976e-06
-0.259634;-5.168777e-06
-0.26082;-5.308776e-06
-0.262005;-5.123977e-06
-0.263191;-5.179977e-06
-0.264376;-5.056777e-06
-0.26556199999999996;-5.079177e-06
-0.266748;-5.151976e-06
-0.267933;-5.000777e-06
-0.269119;-5.073577e-06
-0.270304;-5.1071769999999996e-06
-0.27149;-5.1855769999999995e-06
-0.272675;-5.101577e-06
-0.27386099999999997;-4.967178e-06
-0.275046;-4.995178e-06
-0.276232;-5.045577e-06
-0.27741699999999997;-4.995177e-06
-0.278603;-4.961577e-06
-0.279789;-4.983977e-06
-0.280974;-4.989578e-06
-0.28215999999999997;-4.989577e-06
-0.283345;-5.073577e-06
-0.284531;-4.983977e-06
-0.28571599999999997;-5.000777e-06
-0.286902;-4.972777e-06
-0.288087;-5.101577e-06
-0.289273;-5.034377e-06
-0.290458;-5.028777e-06
-0.291644;-4.944777e-06
-0.29283;-4.978378e-06
-0.29401499999999997;-5.006377e-06
-0.295201;-5.062377e-06
-0.296386;-5.039977e-06
-0.297572;-5.056777e-06
-0.298757;-4.995177e-06
-0.29994299999999996;-4.9111779999999995e-06
-0.301128;-4.972777e-06
-0.30231399999999997;-4.905578e-06
-0.30349899999999996;-4.995177e-06
-0.304685;-4.927977e-06
-0.305871;-5.034377e-06
-0.307056;-5.006377e-06
-0.30824199999999996;-4.927977e-06
-0.309427;-5.006377e-06
-0.310613;-5.174376e-06
-0.31179799999999996;-5.079177e-06
-0.312984;-5.1071769999999996e-06
-0.314169;-5.112777e-06
-0.315355;-5.090377e-06
-0.31654099999999996;-4.983977e-06
-0.317726;-5.140776e-06
-0.318912;-5.202376e-06
-0.32009699999999996;-5.112777e-06
-0.321283;-5.191177e-06
-0.322468;-5.168777e-06
-0.323654;-5.207976e-06
-0.324839;-5.275176e-06
-0.326025;-5.146377e-06
-0.32721;-5.230376e-06
-0.32839599999999997;-5.280776e-06
-0.329582;-5.213576e-06
-0.330767;-5.235976e-06
-0.331953;-5.241576e-06
-0.333138;-5.135177e-06
-0.334324;-5.213576e-06
-0.335509;-5.247176e-06
-0.33669499999999997;-5.224776e-06
-0.33787999999999996;-5.420776e-06
-0.339066;-5.431975e-06
-0.34025099999999997;-5.213576e-06
-0.341437;-5.409575e-06
-0.342623;-5.510375e-06
-0.343808;-5.482375e-06
-0.34499399999999997;-5.426375e-06
-0.34617899999999996;-5.487975e-06
-0.347365;-5.409575e-06
-0.34854999999999997;-5.499175e-06
-0.349736;-5.347976e-06
-0.350921;-5.504775e-06
-0.352107;-5.538375e-06
-0.353292;-5.661574e-06
-0.35447799999999996;-5.566375e-06
-0.355664;-5.678374e-06
-0.35684899999999997;-5.510375e-06
-0.358035;-5.661574e-06
-0.35922;-5.717574e-06
-0.360406;-5.667175e-06
-0.361591;-5.734374e-06
-0.36277699999999996;-5.689575e-06
-0.363962;-5.734374e-06
-0.365148;-5.717574e-06
-0.36633299999999996;-5.728774e-06
-0.367519;-5.829574e-06
-0.368705;-5.734374e-06
-0.36989;-5.8631729999999995e-06
-0.37107599999999996;-5.879974e-06
-0.372261;-5.947173e-06
-0.373447;-5.8855729999999995e-06
-0.37463199999999997;-6.003173e-06
-0.375818;-5.8407729999999995e-06
-0.377003;-6.036773e-06
-0.378189;-6.075972e-06
-0.379374;-5.986373e-06
-0.38056;-6.1039719999999996e-06
-0.381746;-6.019973e-06
-0.38293099999999997;-6.154372e-06
-0.384117;-6.115173e-06
-0.385302;-5.986373e-06
-0.386488;-6.081573e-06
-0.387673;-6.1711719999999995e-06
-0.38885899999999995;-6.288771e-06
-0.390044;-6.199172e-06
-0.39122999999999997;-6.143172e-06
-0.39241499999999996;-6.2271719999999995e-06
-0.393601;-6.327971e-06
-0.394787;-6.2943719999999995e-06
-0.395972;-6.333571e-06
-0.39715799999999996;-6.47357e-06
-0.398343;-6.46797e-06
-0.39952899999999997;-6.367171e-06
