Applied potential [V];WE current [A]
-0.267207;-5.9739044e-05
-0.268208;-5.9072039999999996e-05
-0.269209;-5.826412e-05
-0.27021;-5.7606512e-05
-0.27121;-5.6723436e-05
-0.272211;-5.6018856e-05
-0.273212;-5.5286096e-05
-0.274213;-5.4299684e-05
-0.275213;-5.3491763999999996e-05
-0.276214;-5.252414e-05
-0.277215;-5.171622e-05
-0.27821599999999996;-5.0945876e-05
-0.279217;-4.986552e-05
-0.280217;-4.9104572e-05
-0.28121799999999997;-4.8052395999999997e-05
-0.282219;-4.7253876e-05
-0.28321999999999997;-4.6521112e-05
-0.28422;-4.5440752e-05
-0.285221;-4.466102e-05
-0.286222;-4.3684e-05
-0.287223;-4.2923052e-05
-0.288224;-4.2143316e-05
-0.289224;-4.11663e-05
-0.290225;-4.04899e-05
-0.291226;-3.9522276e-05
-0.292227;-3.8836483999999996e-05
-0.29322699999999996;-3.8131908e-05
-0.294228;-3.7267616e-05
-0.29522899999999996;-3.656304e-05
-0.29623;-3.5783304e-05
-0.29723099999999997;-3.5144484e-05
-0.29823099999999997;-3.4515056e-05
-0.299232;-3.3725928e-05
-0.30023299999999997;-3.3124684e-05
-0.301234;-3.2354346e-05
-0.302234;-3.1762498e-05
-0.303235;-3.117065e-05
-0.304236;-3.0419096e-05
-0.305237;-2.9864823999999998e-05
-0.306238;-2.916964e-05
-0.307238;-2.859658e-05
-0.308239;-2.8070492e-05
-0.30923999999999996;-2.7365914e-05
-0.310241;-2.6849218e-05
-0.311241;-2.6238582e-05
-0.31224199999999996;-2.572189e-05
-0.313243;-2.5214592e-05
-0.31424399999999997;-2.461335e-05
-0.315245;-2.414363e-05
-0.316245;-2.3542388e-05
-0.317246;-2.3110246e-05
-0.318247;-2.2696892e-05
-0.319248;-2.2123832e-05
-0.320248;-2.1748056e-05
-0.321249;-2.1259546e-05
-0.32225;-2.0874376e-05
-0.323251;-2.0517387999999998e-05
-0.324252;-2.0019486e-05
-0.325252;-1.9700074e-05
-0.32625299999999996;-1.9314903999999998e-05
-0.327254;-1.8995493999999998e-05
-0.32825499999999996;-1.8694872e-05
-0.32925499999999996;-1.8262731999999998e-05
-0.330256;-1.8037264e-05
-0.33125699999999997;-1.772725e-05
-0.332258;-1.7464206e-05
-0.33325899999999997;-1.7229346e-05
-0.334259;-1.6862962e-05
-0.33526;-1.6675076e-05
-0.336261;-1.643082e-05
-0.337262;-1.6214749e-05
-0.338262;-1.6083227e-05
-0.339263;-1.5801395e-05
-0.340264;-1.5688661e-05
-0.341265;-1.5472591e-05
-0.34226599999999996;-1.5331674e-05
-0.34326599999999996;-1.5247125e-05
-0.344267;-1.502166e-05
-0.34526799999999996;-1.4955898e-05
-0.346269;-1.4833771e-05
-0.347269;-1.4768011e-05
-0.34826999999999997;-1.4702249e-05
-0.349271;-1.4523756e-05
-0.350272;-1.4486179e-05
-0.351273;-1.4392234e-05
-0.352273;-1.4373445e-05
-0.353274;-1.4335866999999999e-05
-0.354275;-1.4223135e-05
-0.355276;-1.421374e-05
-0.356276;-1.4166769e-05
-0.357277;-1.4166769e-05
-0.358278;-1.4166768e-05
-0.35927899999999996;-1.4082218e-05
-0.36028;-1.4101007e-05
-0.36128;-1.4063429e-05
-0.36228099999999996;-1.4054035e-05
-0.363282;-1.4054036e-05
-0.36428299999999997;-1.3988275e-05
-0.36528299999999997;-1.4025852e-05
-0.366284;-1.3997669e-05
-0.367285;-1.4025852e-05
-0.368286;-1.4054036e-05
-0.369287;-1.3997669e-05
-0.370287;-1.4044641e-05
-0.371288;-1.4035246e-05
-0.372289;-1.4082218e-05
-0.37329;-1.4101007e-05
-0.37428999999999996;-1.4044641e-05
-0.375291;-1.4110402e-05
-0.37629199999999996;-1.4129190999999999e-05
-0.377293;-1.4157374e-05
-0.37829399999999996;-1.4176163e-05
-0.37929399999999996;-1.4157374e-05
-0.380295;-1.4223135e-05
-0.38129599999999997;-1.4232528999999999e-05
-0.382297;-1.429829e-05
-0.383297;-1.4345261999999999e-05
-0.384298;-1.4317079e-05
-0.385299;-1.4364051e-05
-0.3863;-1.4411023e-05
-0.387301;-1.4467388e-05
-0.388301;-1.4514361e-05
-0.389302;-1.4514361e-05
-0.39030299999999996;-1.4608306e-05
-0.391304;-1.4645883e-05
-0.392304;-1.4692855e-05
-0.39330499999999996;-1.4749222e-05
-0.394306;-1.4739827999999999e-05
-0.39530699999999996;-1.4843165e-05
-0.396308;-1.4890137999999999e-05
-0.397308;-1.493711e-05
-0.39830899999999997;-1.4984080999999999e-05
-0.39931;-1.5012265e-05
-0.400311;-1.5078026e-05
