Voltage [V],Current [uA]
-0.050038896,50.84066
-0.051039672,79.044552
-0.052040452,80.773128
-0.053041232,81.440128
-0.054042008,81.6656
-0.055042784,81.750144
-0.056043564,81.79712
-0.057044344,81.78772
-0.05804512,81.815904
-0.059045896,81.815904
-0.060046676,81.825296
-0.061047452,81.834696
-0.062048232,81.806504
-0.063049012,81.825296
-0.064049788,81.815904
-0.065050564,81.78772
-0.06605134,81.79712
-0.06705212,81.799462
-0.068052896,81.806504
-0.06905368,81.806504
-0.070054456,81.815902
-0.071055232,81.834696
-0.072056008,81.815904
-0.073056784,81.79712
-0.074057568,81.778328
-0.075058344,81.78772
-0.076059128,81.78772
-0.077059904,81.78772
-0.07806068,81.78772
-0.079061456,81.846434
-0.080062232,81.891056
-0.081063008,81.91924
-0.082063784,81.919248
-0.083064568,81.919242
-0.084065344,81.91924
-0.085066128,81.9239405
-0.086066904,81.92864
-0.08706768,81.92864
-0.088068456,81.92864
-0.089069232,81.938032
-0.090070008,81.92864
-0.091070792,81.938024
-0.092071568,81.947424
-0.093072344,81.947424
-0.094073128,81.95447
-0.095073904,81.956816
-0.09607468,81.9468355
-0.097075456,81.938032
-0.09807624,81.938024
-0.099077016,81.956816
-0.100077792,81.947424
-0.101078568,81.956816
-0.102079344,81.947424
-0.10308012,81.956816
-0.104080904,81.956816
-0.105081688,81.970912
-0.106082464,81.985008
-0.10708324,81.985008
-0.108084016,81.985006
-0.109084792,81.9850075
-0.110085568,81.985008
-0.111086344,81.985008
-0.112087128,81.985
-0.113087904,81.975616
-0.114088688,81.985
-0.115089464,81.9944
-0.11609024,82.003792
-0.117091016,81.9944
-0.118091792,81.975616
-0.119092576,82.003792
-0.120093352,81.9944
-0.121094128,81.966216
-0.122094904,81.985008
-0.12309568,81.975616
-0.124096464,82.013184
-0.125097248,82.031976
-0.126098024,82.003792
-0.1270988,82.022584
-0.128099576,82.088336
-0.129100352,82.069552
-0.130101128,81.996746
-0.131101904,81.900456
-0.13210268,81.92864
-0.133103464,81.91924
-0.13410424,81.92864
-0.135105,81.900456
-0.136105,81.92864
-0.137106,81.947424
-0.138107,81.92864
-0.139108,81.938032
-0.140108,81.956816
-0.141109,81.947424
-0.14211,81.938032
-0.143111,81.956824
-0.144112,81.966216
-0.145112,81.956816
-0.146113,81.956816
-0.147114,81.938032
-0.148115,81.947424
-0.149115,81.966216
-0.150116,81.985
-0.151117,81.985008
-0.152118,81.985008
-0.153119,81.985008
-0.154119,81.9944
-0.15512,82.003792
-0.156121,82.003792
-0.157122,81.9944
-0.158122,81.9944
-0.159123,82.003792
-0.160124,82.022584
-0.161125,82.013184
-0.162126,81.9944
-0.163126,82.013184
-0.164127,82.022584
-0.165128,82.034322
-0.166129,82.05076
-0.167129,82.05076
-0.16813,82.039018
-0.169131,82.022576
-0.170132,82.031976
-0.171133,82.050768
-0.172133,82.031976
-0.173134,82.022576
-0.174135,82.041376
-0.17513600000000001,82.069552
-0.176136,82.069552
-0.177137,82.083646
-0.178138,82.097744
-0.179139,82.097736
-0.18014,82.095388
-0.18114,82.097736
-0.182141,82.097149
-0.183142,82.097736
-0.184143,82.097736
-0.185143,82.100086
-0.186144,82.107136
-0.187145,82.097736
-0.188146,82.116528
-0.189147,82.12592
-0.190147,82.12592
-0.191148,82.12592
-0.192149,82.12592
-0.19315,82.144704
-0.19415,82.163496
-0.195151,82.135312
-0.196152,82.163496
-0.197153,82.154104
-0.198154,82.163496
-0.199154,82.182288
-0.200155,82.172896
-0.201156,82.201072
-0.202157,82.19168
-0.203157,82.182288
-0.204158,82.182288
-0.205159,82.210464
-0.20616,82.229264
-0.207161,82.25744
-0.208161,82.210464
-0.209162,82.238656
-0.210163,82.248048
-0.211164,82.2457
-0.212164,82.248048
-0.213165,82.248048
-0.214166,82.25744
-0.215167,82.26684
-0.216168,82.248048
-0.217168,82.304416
-0.218169,82.285624
-0.21917,82.295022
-0.220171,82.295024
-0.221171,82.295024
-0.222172,82.295024
-0.223173,82.3232
-0.224174,82.304416
-0.225175,82.3326
-0.226175,82.304416
-0.227176,82.3232
-0.228177,82.313816
-0.229178,82.341984
-0.230178,82.341984
-0.231179,82.360784
-0.23218,82.363128
-0.233181,82.366066
-0.234182,82.370176
-0.235182,82.370176
-0.236183,82.38896
-0.237184,82.39836
-0.238185,82.39836
-0.239185,82.417144
-0.240186,82.351384
-0.241187,82.435936
-0.242188,82.39836
-0.243189,82.435936
-0.244189,82.445336
-0.24519,82.454728
-0.246191,82.445336
-0.247192,82.461768
-0.248192,82.473504
-0.249193,82.473504
-0.250194,82.46412
-0.251195,82.496998
-0.252196,82.520488
-0.253196,82.52988
-0.254197,82.501696
-0.255198,82.511096
-0.256199,82.539272
-0.257199,82.539272
-0.2582,82.548664
-0.259201,82.567456
-0.260202,82.567456
-0.261203,82.558064
-0.262203,82.558064
-0.263204,82.567456
-0.264205,82.558064
-0.265206,82.586248
-0.266206,82.605032
-0.267207,82.59564
-0.268208,82.614424
-0.269209,82.614424
-0.27021,82.633216
-0.27121,82.623832
-0.272211,82.642616
-0.273212,82.6614
-0.274213,82.642616
-0.275213,82.680184
-0.276214,82.6614
-0.277215,82.680184
-0.278216,82.680184
-0.279217,82.689584
-0.280217,82.689592
-0.281218,82.708376
-0.282219,82.689592
-0.28322,82.6614
-0.28422,82.670792
-0.285221,82.680184
-0.286222,82.670792
-0.287223,82.698976
-0.288224,82.689592
-0.289224,82.830496
-0.290225,82.877472
-0.291226,82.896264
-0.292227,82.915048
-0.293227,82.93384
-0.294228,82.905656
-0.295229,82.915048
-0.29623,82.943232
-0.297231,82.943232
-0.298231,82.95028
-0.299232,82.962024
-0.300233,82.952632
-0.301234,82.980816
-0.302234,82.9996
-0.303235,83.018392
-0.304236,82.9996
-0.305237,83.018392
-0.306238,83.027784
-0.307238,83.018392
-0.308239,83.044222
-0.30924,83.05596
-0.310241,83.074752
-0.311241,83.084152
-0.312242,83.093552
-0.313243,83.084152
-0.314244,83.074752
-0.315245,83.12172
-0.316245,83.159312
-0.317246,83.149912
-0.318247,83.18748
-0.319248,83.187488
-0.320248,83.20628
-0.321249,83.215672
-0.32225,83.234456
-0.323251,83.243856
-0.324252,83.234464
-0.325252,83.243856
-0.326253,83.300224
-0.327254,83.300224
-0.328255,83.3378
-0.329255,83.3378
-0.330256,83.356592
-0.331257,83.3378
-0.332258,83.422352
-0.333259,83.441136
-0.334259,83.46932
-0.33526,83.497504
-0.336261,83.516288
-0.337262,83.544472
-0.338262,83.54448
-0.339263,83.48811
-0.340264,83.431744
-0.341265,83.431744
-0.342266,83.506896
-0.343266,83.497504
-0.344267,83.54448
-0.345268,83.582056
-0.346269,83.582056
-0.347269,83.629024
-0.34827,83.647816
-0.349271,83.676
-0.35027200000000003,83.72296
-0.351273,83.74176
-0.352273,83.769936
-0.353274,83.807528
-0.354275,83.835704
-0.355276,83.873288
-0.356276,83.901456
-0.357277,83.939048
-0.358278,83.948432
-0.359279,83.976616
-0.36028,84.032984
-0.36128,84.070568
-0.362281,84.108136
-0.363282,84.14572
-0.364283,84.202088
-0.365283,84.192688
-0.366284,84.258448
-0.367285,84.296032
-0.368286,84.352392
-0.369287,84.361792
