Voltage [V],Current [uA]
-0.050038896,35.254396
-0.051039672,44.266456
-0.052040452,45.403176
-0.053041232,45.581672
-0.054042008,45.638036
-0.055042784,45.609852
-0.056043564,45.609856
-0.057044344,45.60046
-0.05804512,45.581672
-0.059045896,45.581672
-0.060046676,45.581672
-0.061047452,45.534696
-0.062048232,45.534696
-0.063049012,45.553488
-0.064049788,45.534696
-0.065050564,45.506516
-0.06605134,45.525304
-0.06705212,45.487728
-0.068052896,45.487728
-0.06905368,45.487728
-0.070054456,45.450152
-0.071055232,45.440752
-0.072056008,45.450152
-0.073056784,45.431356
-0.074057568,45.459544
-0.075058344,45.412572
-0.076059128,45.43136
-0.077059904,45.374992
-0.07806068,45.374992
-0.079061456,45.356204
-0.080062232,45.384392
-0.081063008,45.440752
-0.082063784,45.403176
-0.083064568,45.384392
-0.084065344,45.374992
-0.085066128,45.374992
-0.086066904,45.36325
-0.08706768,45.346812
-0.088068456,45.356204
-0.089069232,45.337416
-0.090070008,45.318628
-0.091070792,45.337416
-0.092071568,45.299836
-0.093072344,45.309232
-0.094073128,45.290444
-0.095073904,45.271656
-0.09607468,45.281052
-0.097075456,45.26226
-0.09807624,45.243468
-0.099077016,45.243468
-0.100077792,45.224684
-0.101078568,45.224684
-0.102079344,45.224684
-0.10308012,45.215292
-0.104080904,45.187104
-0.105081688,45.187104
-0.106082464,45.177708
-0.10708324,45.149532
-0.108084016,45.177708
-0.109084792,45.158924
-0.110085568,45.130736
-0.111086344,45.121344
-0.112087128,45.130736
-0.113087904,45.111948
-0.114088688,45.102556
-0.115089464,45.093164
-0.11609024,45.121344
-0.117091016,45.093164
-0.118091792,45.102556
-0.119092576,45.074372
-0.120093352,45.102556
-0.121094128,45.055584
-0.122094904,45.036796
-0.12309568,45.036796
-0.124096464,45.0274
-0.125097248,45.036796
-0.126098024,45.027404
-0.1270988,45.0274
-0.128099576,45.036796
-0.129100352,44.982777
-0.130101128,44.942848
-0.131101904,44.924064
-0.13210268,44.924064
-0.133103464,44.905276
-0.13410424,44.924064
-0.135105,44.89588
-0.136105,44.914668
-0.137106,44.905272
-0.138107,44.895876
-0.139108,44.905272
-0.140108,44.886484
-0.141109,44.914668
-0.14211,44.886484
-0.143111,44.877088
-0.144112,44.858304
-0.145112,44.877088
-0.146113,44.867696
-0.147114,44.858304
-0.148115,44.867696
-0.149115,44.858304
-0.150116,44.855953
-0.151117,44.848904
-0.152118,44.848908
-0.153119,44.858304
-0.154119,44.830116
-0.15512,44.848908
-0.156121,44.867696
-0.157122,44.848904
-0.158122,44.858304
-0.159123,44.839512
-0.160124,44.839512
-0.161125,44.820724
-0.162126,44.823072
-0.163126,44.820724
-0.164127,44.833053
-0.165128,44.839512
-0.166129,44.848904
-0.167129,44.839512
-0.16813,44.848904
-0.169131,44.820724
-0.170132,44.839512
-0.171133,44.858304
-0.172133,44.839512
-0.173134,44.83012
-0.174135,44.858304
-0.17513600000000001,44.820724
-0.176136,44.858304
-0.177137,44.858304
-0.178138,44.858304
-0.179139,44.858304
-0.18014,44.858304
-0.18114,44.839512
-0.182141,44.848904
-0.183142,44.84186
-0.184143,44.839512
-0.185143,44.839512
-0.186144,44.858304
-0.187145,44.886484
-0.188146,44.848904
-0.189147,44.89588
-0.190147,44.867696
-0.191148,44.867696
-0.192149,44.879439
-0.19315,44.886484
-0.19415,44.89588
-0.195151,44.905272
-0.196152,44.895876
-0.197153,44.89588
-0.198154,44.905272
-0.199154,44.89588
-0.200155,44.905272
-0.201156,44.905272
-0.202157,44.933456
-0.203157,44.924064
-0.204158,44.96164
-0.205159,44.924064
-0.20616,44.96164
-0.207161,44.952244
-0.208161,44.968685
-0.209162,44.980428
-0.210163,44.980428
-0.211164,44.994518
-0.212164,45.008608
-0.213165,45.008608
-0.214166,45.008612
-0.215167,45.018004
-0.216168,45.008612
-0.217168,45.0274
-0.218169,45.046188
-0.21917,45.046188
-0.220171,45.055584
-0.221171,45.074368
-0.222172,45.064976
-0.223173,45.083768
-0.224174,45.093164
-0.225175,45.083768
-0.226175,45.083768
-0.227176,45.111948
-0.228177,45.102556
-0.229178,45.140132
-0.230178,45.111948
-0.231179,45.168316
-0.23218,45.158924
-0.233181,45.177708
-0.234182,45.177708
-0.235182,45.177708
-0.236183,45.177708
-0.237184,45.224684
-0.238185,45.224684
-0.239185,45.238774
-0.240186,45.243468
-0.241187,45.26226
-0.242188,45.243468
-0.243189,45.271656
-0.244189,45.271656
-0.24519,45.271656
-0.246191,45.299836
-0.247192,45.309232
-0.248192,45.337416
-0.249193,45.346812
-0.250194,45.337416
-0.251195,45.346812
-0.252196,45.374992
-0.253196,45.374992
-0.254197,45.393784
-0.255198,45.412572
-0.256199,45.412572
-0.257199,45.419617
-0.2582,45.421964
-0.259201,45.43136
-0.260202,45.468936
-0.261203,45.49712
-0.262203,45.49712
-0.263204,45.49712
-0.264205,45.515912
-0.265206,45.525304
-0.266206,45.525304
-0.267207,45.546442
-0.268208,45.572276
-0.269209,45.562884
-0.27021,45.591064
-0.27121,45.600456
-0.272211,45.609856
-0.273212,45.638036
-0.274213,45.638036
-0.275213,45.656826
-0.276214,45.675616
-0.277215,45.675616
-0.278216,45.675616
-0.279217,45.713192
-0.280217,45.73198
-0.281218,45.722588
-0.282219,45.741376
-0.28322,45.750772
-0.28422,45.741376
-0.285221,45.778952
-0.286222,45.80714
-0.287223,45.825924
-0.288224,45.807136
-0.289224,45.882292
-0.290225,45.948052
-0.291226,45.957444
-0.292227,45.97624
-0.293227,46.00442
-0.294228,46.032604
-0.295229,46.023204
-0.29623,46.032604
-0.297231,46.060784
-0.298231,46.060784
-0.299232,46.10776
-0.300233,46.126544
-0.301234,46.13594
-0.302234,46.154728
-0.303235,46.182912
-0.304236,46.182912
-0.305237,46.2017
-0.306238,46.23928
-0.307238,46.248672
-0.308239,46.267464
-0.30924,46.314432
-0.310241,46.323828
-0.311241,46.333224
-0.312242,46.380192
-0.313243,46.361408
-0.314244,46.40838
-0.315245,46.483532
-0.316245,46.455352
-0.317246,46.492928
-0.318247,46.5399
-0.319248,46.5399
-0.320248,46.57748
-0.321249,46.624452
-0.32225,46.633844
-0.323251,46.690212
-0.324252,46.727788
-0.325252,46.765368
-0.326253,46.784152
-0.327254,46.821736
-0.328255,46.859312
-0.329255,46.887496
-0.330256,46.925072
-0.331257,46.97204
-0.332258,47.056596
-0.333259,47.07538
-0.334259,47.14114
-0.33526,47.159932
-0.336261,47.225692
-0.337262,47.253876
-0.338262,47.300848
-0.339263,47.24448
-0.340264,47.291456
-0.341265,47.366608
-0.342266,47.422976
-0.343266,47.469948
-0.344267,47.51692
-0.345268,47.592076
-0.346269,47.620256
-0.347269,47.686016
-0.34827,47.732988
-0.349271,47.798748
-0.35027200000000003,47.864508
-0.351273,47.949064
-0.352273,48.005428
-0.353274,48.071192
-0.354275,48.11816
-0.355276,48.202712
-0.356276,48.240292
-0.357277,48.315444
-0.358278,48.390596
-0.359279,48.456356
-0.36028,48.522116
-0.36128,48.606672
-0.362281,48.700616
-0.363282,48.738192
-0.364283,48.813344
-0.365283,48.888504
-0.366284,48.954264
-0.367285,49.02942
-0.368286,49.104572
-0.369287,49.189128
-0.370287,49.26428
-0.371288,49.320648
-0.372289,49.433376
-0.37329,49.480352
-0.37429,49.583688
-0.375291,49.63066
-0.376292,49.705816
-0.377293,49.790364
-0.378294,49.874916
-0.379294,49.93128
-0.380295,50.015832
-0.381296,50.090988
-0.382297,50.156748
-0.383297,50.231904
-0.384298,50.297664
-0.385299,50.382212
-0.3863,50.429184
-0.387301,50.523128
-0.388301,50.579496
-0.389302,50.664044
-0.390303,50.729808
-0.391304,50.776776
-0.392304,50.833144
-0.393305,50.880116
-0.394306,50.964668
-0.395307,51.002244
-0.396308,51.086796
-0.397308,51.133764
-0.398309,51.171344
-0.39931,51.237104
-0.400311,51.28408
-0.401311,51.34984
-0.402312,51.387416
-0.403313,51.462572
-0.404314,51.471964
-0.405315,51.528332
-0.406315,51.54712
-0.407316,51.603484
-0.408317,51.631672
-0.409318,51.67864
-0.410318,51.706824
-0.411319,51.753796
-0.41232,51.763188
-0.413321,51.78198
-0.414322,51.828952
-0.415322,51.857136
-0.416323,51.904108
-0.417324,51.904108
-0.418325,51.913504
-0.419325,51.941688
-0.420326,51.95108
-0.421327,51.97926
-0.422328,51.979264
-0.423329,52.007448
-0.424329,52.007448
-0.42533,52.026232
-0.426331,52.026232
-0.427332,52.045028
-0.428332,52.026232
-0.429333,52.045024
-0.430334,52.026232
-0.431335,52.026232
-0.432336,52.01684
-0.433336,52.026232
-0.434337,52.045024
-0.435338,52.026232
-0.436339,51.979264
-0.437339,51.969868
-0.43834,51.969868
-0.439341,51.95108
-0.440342,51.95108
-0.441343,51.9229
-0.442343,51.894712
-0.443344,51.875928
-0.444345,51.857136
-0.445346,51.828952
-0.446346,51.81956
-0.447347,51.791376
-0.448348,51.763192
-0.449349,51.744404
-0.45035,51.697432
-0.45135,51.65046
-0.452351,51.641064
-0.453352,51.61288
-0.454353,51.556512
-0.455353,51.528332
-0.456354,51.490752
-0.457355,51.45318
-0.458356,51.424992
-0.459357,51.368624
-0.460357,51.331048
-0.461358,51.293472
-0.462359,51.265292
-0.46336,51.227712
-0.46436,51.171344
-0.465361,51.133768
-0.466362,51.086792
-0.467363,51.039824
-0.468364,50.992852
-0.469364,50.983456
-0.470365,50.927092
-0.471366,50.889512
-0.472367,50.842536
-0.473367,50.795572
-0.474368,50.739204
-0.475369,50.701624
-0.47637,50.664048
-0.477371,50.626468
-0.478371,50.598284
-0.479372,50.560708
-0.480373,50.50434
-0.481374,50.457368
-0.482374,50.401004
-0.483375,50.37282
-0.484376,50.316452
-0.485377,50.278876
-0.486378,50.250688
-0.487378,50.203724
-0.488379,50.184932
-0.48938,50.12856
-0.490381,50.10038
-0.491381,50.0722
-0.492382,50.025228
-0.493383,49.99704
-0.494384,49.950072
-0.495385,49.912492
-0.496385,49.8937
-0.497386,49.93128
-0.498387,49.893704
-0.499388,49.9031
-0.500388,49.856124
-0.501389,49.809156
-0.50239,49.79976
-0.503391,49.780972
-0.504392,49.76218
-0.505392,49.705816
-0.506393,49.66824
-0.507394,49.668236
-0.508395,49.640056
