Voltage [V],Current [uA]
-0.050038896,39.408604
-0.051039672,43.627632
-0.052040452,44.736176
-0.053041232,45.093164
-0.054042008,45.168316
-0.055042784,45.205892
-0.056043564,45.215292
-0.057044344,45.1965
-0.05804512,45.1965
-0.059045896,45.198847
-0.060046676,45.205892
-0.061047452,45.196496
-0.062048232,45.205896
-0.063049012,45.177708
-0.064049788,45.158924
-0.065050564,45.168316
-0.06605134,45.149528
-0.06705212,45.149528
-0.068052896,45.149532
-0.06905368,45.158924
-0.070054456,45.140132
-0.071055232,45.111948
-0.072056008,45.140132
-0.073056784,45.13074
-0.074057568,45.140132
-0.075058344,45.13074
-0.076059128,45.149528
-0.077059904,45.121344
-0.07806068,45.102556
-0.079061456,45.09316
-0.080062232,45.168316
-0.081063008,45.1965
-0.082063784,45.187104
-0.083064568,45.177708
-0.084065344,45.168316
-0.085066128,45.168316
-0.086066904,45.173012
-0.08706768,45.177708
-0.088068456,45.177708
-0.089069232,45.168316
-0.090070008,45.158924
-0.091070792,45.168316
-0.092071568,45.168316
-0.093072344,45.158924
-0.094073128,45.149532
-0.095073904,45.149532
-0.09607468,45.140132
-0.097075456,45.149528
-0.09807624,45.158924
-0.099077016,45.140132
-0.100077792,45.149532
-0.101078568,45.149532
-0.102079344,45.149528
-0.10308012,45.158924
-0.104080904,45.13074
-0.105081688,45.158924
-0.106082464,45.149528
-0.10708324,45.168316
-0.108084016,45.149532
-0.109084792,45.168316
-0.110085568,45.158924
-0.111086344,45.168316
-0.112087128,45.168316
-0.113087904,45.149532
-0.114088688,45.149532
-0.115089464,45.168316
-0.11609024,45.158924
-0.117091016,45.177708
-0.118091792,45.168316
-0.119092576,45.140132
-0.120093352,45.158924
-0.121094128,45.140132
-0.122094904,45.140132
-0.12309568,45.149532
-0.124096464,45.140132
-0.125097248,45.149532
-0.126098024,45.140136
-0.1270988,45.158924
-0.128099576,45.168316
-0.129100352,45.121345
-0.130101128,45.083768
-0.131101904,45.074372
-0.13210268,45.093164
-0.133103464,45.102556
-0.13410424,45.102556
-0.135105,45.102556
-0.136105,45.097859
-0.137106,45.09316
-0.138107,45.093164
-0.139108,45.102556
-0.140108,45.102556
-0.141109,45.107252
-0.14211,45.111948
-0.143111,45.111948
-0.144112,45.102556
-0.145112,45.102556
-0.146113,45.102556
-0.147114,45.102556
-0.148115,45.102556
-0.149115,45.102556
-0.150116,45.121344
-0.151117,45.111948
-0.152118,45.093164
-0.153119,45.111948
-0.154119,45.121344
-0.15512,45.118995
-0.156121,45.121344
-0.157122,45.121344
-0.158122,45.118995
-0.159123,45.121344
-0.160124,45.111948
-0.161125,45.102556
-0.162126,45.111949
-0.163126,45.111948
-0.164127,45.121344
-0.165128,45.149532
-0.166129,45.149532
-0.167129,45.140132
-0.16813,45.140132
-0.169131,45.149528
-0.170132,45.158924
-0.171133,45.158924
-0.172133,45.16362
-0.173134,45.168316
-0.174135,45.168316
-0.17513600000000001,45.168316
-0.176136,45.158924
-0.177137,45.168316
-0.178138,45.177708
-0.179139,45.17536
-0.18014,45.177708
-0.18114,45.177708
-0.182141,45.177708
-0.183142,45.187108
-0.184143,45.1965
-0.185143,45.187108
-0.186144,45.189454
-0.187145,45.187104
-0.188146,45.187104
-0.189147,45.196496
-0.190147,45.177708
-0.191148,45.1965
-0.192149,45.215292
-0.19315,45.215292
-0.19415,45.215292
-0.195151,45.215292
-0.196152,45.215292
-0.197153,45.215292
-0.198154,45.22938
-0.199154,45.243468
-0.200155,45.243468
-0.201156,45.252864
-0.202157,45.252864
-0.203157,45.257562
-0.204158,45.26226
-0.205159,45.26226
-0.20616,45.26226
-0.207161,45.281052
-0.208161,45.281052
-0.209162,45.271656
-0.210163,45.271656
-0.211164,45.290444
-0.212164,45.290444
-0.213165,45.299836
-0.214166,45.299836
-0.215167,45.299836
-0.216168,45.328024
-0.217168,45.32802
-0.218169,45.337416
-0.21917,45.346812
-0.220171,45.337416
-0.221171,45.356204
-0.222172,45.374992
-0.223173,45.374992
-0.224174,45.393784
-0.225175,45.403176
-0.226175,45.412572
-0.227176,45.421964
-0.228177,45.421964
-0.229178,45.421964
-0.230178,45.433709
-0.231179,45.440756
-0.23218,45.450152
-0.233181,45.459544
-0.234182,45.459544
-0.235182,45.468936
-0.236183,45.468936
-0.237184,45.478332
-0.238185,45.487728
-0.239185,45.478332
-0.240186,45.487724
-0.241187,45.49712
-0.242188,45.49712
-0.243189,45.49712
-0.244189,45.49712
-0.24519,45.49712
-0.246191,45.515912
-0.247192,45.515912
-0.248192,45.515912
-0.249193,45.532352
-0.250194,45.544096
-0.251195,45.553488
-0.252196,45.56288
-0.253196,45.562884
-0.254197,45.569928
-0.255198,45.572276
-0.256199,45.581672
-0.257199,45.572276
-0.2582,45.581672
-0.259201,45.581672
-0.260202,45.572276
-0.261203,45.591064
-0.262203,45.609852
-0.263204,45.600456
-0.264205,45.619252
-0.265206,45.628644
-0.266206,45.619248
-0.267207,45.656824
-0.268208,45.66622
-0.269209,45.663871
-0.27021,45.66622
-0.27121,45.66622
-0.272211,45.685012
-0.273212,45.694404
-0.274213,45.685012
-0.275213,45.703796
-0.276214,45.731976
-0.277215,45.722584
-0.278216,45.722584
-0.279217,45.73198
-0.280217,45.722584
-0.281218,45.73198
-0.282219,45.74138
-0.28322,45.722584
-0.28422,45.74138
-0.285221,45.750772
-0.286222,45.750772
-0.287223,45.750772
-0.288224,45.769556
-0.289224,45.844716
-0.290225,45.854108
-0.291226,45.891684
-0.292227,45.882292
-0.293227,45.891684
-0.294228,45.919868
-0.295229,45.90108
-0.29623,45.910476
-0.297231,45.929264
-0.298231,45.929264
-0.299232,45.957444
-0.300233,45.957444
-0.301234,45.976236
-0.302234,45.97624
-0.303235,45.985632
-0.304236,45.985632
-0.305237,46.013812
-0.306238,46.023204
-0.307238,46.042
-0.308239,46.042
-0.30924,46.07018
-0.310241,46.051392
-0.311241,46.079572
-0.312242,46.098364
-0.313243,46.10776
-0.314244,46.10776
-0.315245,46.126544
-0.316245,46.154728
-0.317246,46.154732
-0.318247,46.164124
-0.319248,46.17352
-0.320248,46.2017
-0.321249,46.220488
-0.32225,46.220488
-0.323251,46.248672
-0.324252,46.258064
-0.325252,46.248672
-0.326253,46.286252
-0.327254,46.295648
-0.328255,46.314432
-0.329255,46.323824
-0.330256,46.352012
-0.331257,46.380192
-0.332258,46.389588
-0.333259,46.427168
-0.334259,46.427168
-0.33526,46.43656
-0.336261,46.47414
-0.337262,46.492928
-0.338262,46.492928
-0.339263,46.476488
-0.340264,46.445956
-0.341265,46.47414
-0.342266,46.483532
-0.343266,46.511716
-0.344267,46.521112
-0.345268,46.5399
-0.346269,46.57748
-0.347269,46.57748
-0.34827,46.596268
-0.349271,46.633848
-0.35027200000000003,46.652632
-0.351273,46.662028
-0.352273,46.67142
-0.353274,46.709
-0.354275,46.737184
-0.355276,46.765368
-0.356276,46.793548
-0.357277,46.81234
-0.358278,46.849912
-0.359279,46.868704
-0.36028,46.887496
-0.36128,46.896888
-0.362281,46.94386
-0.363282,46.962648
-0.364283,47.00962
-0.365283,47.028408
-0.366284,47.07538
-0.367285,47.07538
-0.368286,47.11296
-0.369287,47.131748
-0.370287,47.15054
-0.371288,47.197508
-0.372289,47.2163
-0.37329,47.24448
-0.37429,47.27266
-0.375291,47.28206
-0.376292,47.319636
-0.377293,47.338424
-0.378294,47.376
-0.379294,47.404184
-0.380295,47.413584
-0.381296,47.479344
-0.382297,47.488736
-0.383297,47.51692
-0.384298,47.545104
-0.385299,47.563888
-0.3863,47.582684
-0.387301,47.620256
-0.388301,47.648444
-0.389302,47.667228
-0.390303,47.686016
-0.391304,47.714204
-0.392304,47.732988
-0.393305,47.761172
-0.394306,47.779964
-0.395307,47.798748
-0.396308,47.826932
-0.397308,47.855116
-0.398309,47.855116
-0.39931,47.892696
-0.400311,47.911484
-0.401311,47.930272
-0.402312,47.939668
-0.403313,47.958456
-0.404314,47.977244
-0.405315,47.996036
-0.406315,48.024216
-0.407316,48.043004
-0.408317,48.052396
-0.409318,48.071192
-0.410318,48.080584
-0.411319,48.11816
-0.41232,48.099372
-0.413321,48.108772
-0.414322,48.136952
-0.415322,48.155736
-0.416323,48.155736
-0.417324,48.174528
-0.418325,48.18392
-0.419325,48.212104
-0.420326,48.212104
-0.421327,48.221496
-0.422328,48.230896
-0.423329,48.230896
-0.424329,48.24968
-0.42533,48.249684
-0.426331,48.259076
-0.427332,48.277864
-0.428332,48.268472
-0.429333,48.259076
-0.430334,48.259076
-0.431335,48.259076
-0.432336,48.268472
-0.433336,48.268472
