Voltage [V],Current [uA]
-0.050038896,24.36158
-0.051039672,31.825438
-0.052040452,32.501836
-0.053041232,32.559142
-0.054042008,32.56572
-0.055042784,32.54693
-0.056043564,32.533778
-0.057044344,32.514988
-0.05804512,32.499018
-0.059045896,32.463318
-0.060046676,32.480226
-0.061047452,32.443588
-0.062048232,32.429498
-0.063049012,32.422922
-0.064049788,32.417286
-0.065050564,32.402254
-0.06605134,32.399434
-0.06705212,32.3938
-0.068052896,32.39098
-0.06905368,32.375952
-0.070054456,32.353404
-0.071055232,32.373132
-0.072056008,32.36092
-0.073056784,32.331798
-0.074057568,32.333674
-0.075058344,32.328978
-0.076059128,32.318642
-0.077059904,32.31113
-0.07806068,32.312068
-0.079061456,32.320524
-0.080062232,32.320524
-0.081063008,32.324047
-0.082063784,32.32992
-0.083064568,32.32522
-0.084065344,32.327098
-0.085066128,32.32804
-0.086066904,32.310188
-0.08706768,32.321466
-0.088068456,32.31395
-0.089069232,32.30925
-0.090070008,32.310188
-0.091070792,32.305022
-0.092071568,32.299856
-0.093072344,32.300794
-0.094073128,32.301734
-0.095073904,32.293278
-0.09607468,32.28107
-0.097075456,32.291402
-0.09807624,32.293278
-0.099077016,32.29704
-0.100077792,32.297978
-0.101078568,32.29375
-0.102079344,32.290462
-0.10308012,32.28952
-0.104080904,32.2881125
-0.105081688,32.284824
-0.106082464,32.287644
-0.10708324,32.2897565
-0.108084016,32.29234
-0.109084792,32.28182963
-0.110085568,32.274492
-0.111086344,32.28853891
-0.112087128,32.299856
-0.113087904,32.297978
-0.114088688,32.293278
-0.115089464,32.289524
-0.11609024,32.290462
-0.117091016,32.302672
-0.118091792,32.300794
-0.119092576,32.294218
-0.120093352,32.311126
-0.121094128,32.285762
-0.122094904,32.297978
-0.12309568,32.2949235
-0.124096464,32.297976
-0.125097248,32.297978
-0.126098024,32.31395
-0.1270988,32.28107
-0.128099576,32.300794
-0.129100352,32.270734
-0.130101128,32.249128
-0.131101904,32.251944
-0.13210268,32.247248
-0.133103464,32.238792
-0.13410424,32.252882
-0.135105,32.271672
-0.136105,32.262276
-0.137106,32.277308
-0.138107,32.266038
-0.139108,32.28952
-0.140108,32.282008
-0.141109,32.272612
-0.14211,32.284824
-0.143111,32.300794
-0.144112,32.291402
-0.145112,32.297978
-0.146113,32.297978
-0.147114,32.297978
-0.148115,32.318646
-0.149115,32.30925
-0.150116,32.32522
-0.151117,32.32992
-0.152118,32.321466
-0.153119,32.323342
-0.154119,32.328982
-0.15512,32.34213
-0.156121,32.328978
-0.157122,32.351522
-0.158122,32.34401
-0.159123,32.3581
-0.160124,32.353404
-0.161125,32.365616
-0.162126,32.361862
-0.163126,32.369374
-0.164127,32.37877
-0.165128,32.37971
-0.166129,32.387695
-0.167129,32.393804
-0.16813,32.398496
-0.169131,32.394742
-0.170132,32.400374
-0.171133,32.401316
-0.172133,32.419168
-0.173134,32.419164
-0.174135,32.421044
-0.17513600000000001,32.42574
-0.176136,32.44265
-0.177137,32.447346
-0.178138,32.446408
-0.179139,32.457678
-0.18014,32.45956
-0.18114,32.471772
-0.182141,32.490562
-0.183142,32.490562
-0.184143,32.49526
-0.185143,32.509352
-0.186144,32.49996
-0.187145,32.514988
-0.188146,32.524384
-0.189147,32.522504
-0.190147,32.5318975
-0.191148,32.53847
-0.192149,32.542232
-0.19315,32.551626
-0.19415,32.567596
-0.195151,32.584506
-0.196152,32.585444
-0.197153,32.59578
-0.198154,32.590144
-0.199154,32.610808
-0.200155,32.633356
-0.201156,32.623964
-0.202157,32.621144
-0.203157,32.637114
-0.204158,32.64745
-0.205159,32.666236
-0.20616,32.67845
-0.207161,32.676572
-0.208161,32.696302
-0.209162,32.704756
-0.210163,32.712272
-0.211164,32.709452
-0.212164,32.726362
-0.213165,32.740452
-0.214166,32.755484
-0.215167,32.758304
-0.216168,32.785548
-0.217168,32.787426
-0.218169,32.794002
-0.21917,32.800576
-0.220171,32.81185
-0.221171,32.819366
-0.222172,32.82876
-0.223173,32.84567
-0.224174,32.85037
-0.225175,32.86352
-0.226175,32.88043
-0.227176,32.88231
-0.228177,32.902974
-0.229178,32.91049
-0.230178,32.944312
-0.231179,32.934916
-0.23218,32.94807
-0.233181,32.980012
-0.234182,32.972496
-0.235182,32.991282
-0.236183,33.009134
-0.237184,32.99786
-0.238185,33.038256
-0.239185,33.040134
-0.240186,33.062682
-0.241187,33.082406
-0.242188,33.088984
-0.243189,33.104956
-0.244189,33.114348
-0.24519,33.125626
-0.246191,33.147232
-0.247192,33.161322
-0.248192,33.171658
-0.249193,33.18387
-0.250194,33.197022
-0.251195,33.222386
-0.252196,33.241176
-0.253196,33.248692
-0.254197,33.272178
-0.255198,33.283448
-0.256199,33.2966
-0.257199,33.312574
-0.2582,33.319148
-0.259201,33.329484
-0.260202,33.35391
-0.261203,33.36518
-0.262203,33.376454
-0.263204,33.391486
-0.264205,33.409334
-0.265206,33.429062
-0.266206,33.437518
-0.267207,33.456308
-0.268208,33.467582
-0.269209,33.492006
-0.27021,33.490126
-0.27121,33.495762
-0.272211,33.530522
-0.273212,33.527702
-0.274213,33.56998
-0.275213,33.56998
-0.276214,33.586892
-0.277215,33.60192
-0.278216,33.614132
-0.279217,33.628224
-0.280217,33.652648
-0.281218,33.66862
-0.282219,33.665804
-0.28322,33.681772
-0.28422,33.692108
-0.285221,33.726868
-0.286222,33.716532
-0.287223,33.756928
-0.288224,33.758808
-0.289224,33.8349
-0.290225,33.880936
-0.291226,33.891268
-0.292227,33.921332
-0.293227,33.922272
-0.294228,33.950456
-0.295229,33.97112
-0.29623,33.983336
-0.297231,33.996484
-0.298231,34.029364
-0.299232,34.03688
-0.300233,34.064124
-0.301234,34.097008
-0.302234,34.100764
-0.303235,34.119552
-0.304236,34.151492
-0.305237,34.157132
-0.306238,34.175916
-0.307238,34.20598
-0.308239,34.20786
-0.30924,34.229464
-0.310241,34.267984
-0.311241,34.277376
-0.312242,34.300864
-0.313243,34.330924
-0.314244,34.34126
-0.315245,34.372264
-0.316245,34.393868
-0.317246,34.402324
-0.318247,34.434264
-0.319248,34.460572
-0.320248,34.47842
-0.321249,34.505664
-0.32225,34.529148
-0.323251,34.548876
-0.324252,34.57988
-0.325252,34.601484
-0.326253,34.636244
-0.327254,34.655976
-0.328255,34.682276
-0.329255,34.706708
-0.330256,34.738644
-0.331257,34.761192
-0.332258,34.81004
-0.333259,34.834464
-0.334259,34.869224
-0.33526,34.9162
-0.336261,34.934988
-0.337262,34.961292
-0.338262,34.992296
-0.339263,34.934984
-0.340264,34.995112
-0.341265,35.023296
-0.342266,35.055236
-0.343266,35.095632
-0.344267,35.134148
-0.345268,35.18018
-0.346269,35.220576
-0.347269,35.24876
-0.34827,35.299492
-0.349271,35.337068
-0.35027200000000003,35.372764
-0.351273,35.41316
-0.352273,35.440408
-0.353274,35.505228
-0.354275,35.540928
-0.355276,35.578504
-0.356276,35.624536
-0.357277,35.667752
-0.358278,35.708148
-0.359279,35.75606
-0.36028,35.794576
-0.36128,35.847184
-0.362281,35.88382
-0.363282,35.950524
-0.364283,35.984344
-0.365283,36.02098
-0.366284,36.084864
-0.367285,36.129016
-0.368286,36.180688
-0.369287,36.247388
-0.370287,36.28966
-0.371288,36.306572
-0.372289,36.316904
-0.37329,36.366692
-0.37429,36.415544
-0.375291,36.455
-0.376292,36.5217
-0.377293,36.555524
-0.378294,36.608132
-0.379294,36.643832
-0.380295,36.706772
-0.381296,36.749988
-0.382297,36.802596
-0.383297,36.846752
-0.384298,36.8956
-0.385299,36.9266
-0.3863,36.99142
-0.387301,37.032756
-0.388301,37.070336
-0.389302,37.117312
-0.390303,37.173672
-0.391304,37.220648
-0.392304,37.267616
-0.393305,37.323984
-0.394306,37.352168
-0.395307,37.380352
-0.396308,37.455508
-0.397308,37.474296
-0.398309,37.521268
-0.39931,37.549452
-0.400311,37.60582
-0.401311,37.652792
-0.402312,37.680972
-0.403313,37.709156
-0.404314,37.746736
-0.405315,37.784312
-0.406315,37.821888
-0.407316,37.868864
-0.408317,37.878256
-0.409318,37.925228
-0.410318,37.953408
-0.411319,37.990988
-0.41232,38.019172
-0.413321,38.03796
-0.414322,38.066144
-0.415322,38.084932
-0.416323,38.113116
-0.417324,38.1413
-0.418325,38.160088
-0.419325,38.169484
-0.420326,38.20706
-0.421327,38.225848
-0.422328,38.24464
-0.423329,38.263428
-0.424329,38.27282
-0.42533,38.291608
-0.426331,38.3104
-0.427332,38.3104
-0.428332,38.329188
-0.429333,38.357368
-0.430334,38.357368
-0.431335,38.357368
-0.432336,38.385552
-0.433336,38.385552
-0.434337,38.40434
-0.435338,38.40434
-0.436339,38.394948
-0.437339,38.404344
-0.43834,38.413736
-0.439341,38.413736
-0.440342,38.413736
-0.441343,38.404344
-0.442343,38.40434
-0.443344,38.40434
-0.444345,38.394948
-0.445346,38.357368
-0.446346,38.329188
-0.447347,38.319792
-0.448348,38.329188
-0.449349,38.301004
-0.45035,38.3104
-0.45135,38.282216
-0.452351,38.27282
-0.453352,38.24464
-0.454353,38.216452
-0.455353,38.225848
-0.456354,38.20706
-0.457355,38.197668
-0.458356,38.160088
-0.459357,38.160088
-0.460357,38.1413
-0.461358,38.122508
-0.462359,38.07554
-0.46336,38.056748
-0.46436,38.056748
-0.465361,38.019172
-0.466362,37.981596
-0.467363,37.9722
-0.468364,37.953412
-0.469364,37.925224
-0.470365,37.887652
-0.471366,37.868864
-0.472367,37.84068
-0.473367,37.812496
-0.474368,37.784312
-0.475369,37.76552
-0.47637,37.746732
-0.477371,37.69976
-0.478371,37.690364
-0.479372,37.67158
-0.480373,37.634
-0.481374,37.624608
-0.482374,37.568236
-0.483375,37.568236
-0.484376,37.530664
-0.485377,37.502476
-0.486378,37.483692
-0.487378,37.455508
-0.488379,37.427324
-0.48938,37.427324
-0.490381,37.380352
-0.491381,37.342776
-0.492382,37.314592
-0.493383,37.305196
-0.494384,37.286408
-0.495385,37.267616
-0.496385,37.248832
-0.497386,37.277016
-0.498387,37.277016
-0.499388,37.267616
-0.500388,37.258224
-0.501389,37.220648
-0.50239,37.211252
-0.503391,37.183072
-0.504392,37.16428
-0.505392,37.136096
-0.506393,37.126704
-0.507394,37.09852
-0.508395,37.089124
-0.509395,37.098516
-0.510396,37.079732
-0.511397,37.070336
-0.512398,37.070336
-0.513399,37.042152
-0.514399,37.023364
-0.5154,37.023364
-0.516401,37.004576
-0.517402,36.966996
-0.518402,36.985788
-0.519403,36.976392
-0.520404,36.957604
-0.521405,36.966996
-0.522406,36.938816
-0.523406,36.948208
-0.524407,36.938816
-0.525408,36.92942
-0.526409,36.920024
-0.527409,36.92942
-0.52841,36.901236
-0.529411,36.910628
-0.530412,36.901236
-0.531413,36.910628
-0.532413,36.910632
-0.533414,36.910628
-0.534415,36.910629
-0.535416,36.910628
-0.536416,36.910628
-0.537417,36.891844
-0.538418,36.891844
-0.539419,36.901236
-0.54042,36.891844
-0.54142,36.901236
-0.542421,36.891844
-0.543422,36.901236
-0.544423,36.92942
-0.545423,36.92942
-0.546424,36.920024
-0.547425,36.894191
-0.548426,36.86366
-0.549427,36.86366
-0.550427,36.873052
-0.551428,36.882448
-0.552429,36.873052
-0.55343,36.882448
-0.55443,36.901236
-0.555431,36.910632
-0.556432,36.917677
-0.557433,36.92942
-0.558434,36.92942
-0.559434,36.938816
-0.560435,36.938812
-0.561436,36.966996
-0.562437,36.957604
-0.563437,36.976392
-0.564438,36.976392
-0.565439,36.976388
-0.56644,36.985788
-0.567441,37.013972
-0.568441,36.99518
-0.569442,37.023364
-0.570443,37.032756
-0.571444,37.051552
-0.572444,37.060944
-0.573445,37.051548
-0.574446,37.070336
-0.575447,37.070336
-0.576448,37.09852
-0.577448,37.117308
-0.578449,37.107912
-0.57945,37.117312
-0.580451,37.136096
-0.581451,37.16428
-0.582452,37.173672
-0.583453,37.192464
-0.584454,37.183072
-0.585455,37.192464
-0.586455,37.201856
-0.587456,37.220648
-0.588457,37.239436
-0.589458,37.248832
-0.590458,37.26762
-0.591459,37.267616
-0.59246,37.286408
-0.593461,37.305196
-0.594462,37.314592
-0.595462,37.323984
-0.596463,37.33338
-0.597464,37.361564
-0.598465,37.380352
-0.599465,37.380352
-0.600466,37.403838
-0.601467,37.427324
-0.602468,37.427324
-0.603469,37.43202
-0.604469,37.436716
-0.60547,37.436716
-0.606471,37.474296
-0.607472,37.4743
-0.608472,37.483692
-0.609473,37.521268
-0.610474,37.53066
-0.611475,37.53066
-0.612476,37.56824
-0.613476,37.568236
-0.614477,37.577636
-0.615478,37.587028
-0.616479,37.615212
-0.617479,37.634
-0.61848,37.652788
-0.619481,37.652792
-0.620482,37.67158
-0.621483,37.690368
-0.622483,37.690364
-0.623484,37.709156
-0.624485,37.718552
-0.625486,37.718552
-0.626486,37.727944
-0.627487,37.77492
-0.628488,37.784312
-0.629489,37.784312
-0.63049,37.8031
-0.63149,37.821888
-0.632491,37.84068
-0.633492,37.868864
-0.634493,37.859468
-0.635493,37.887648
-0.636494,37.90644
-0.637495,37.915836
-0.638496,37.925224
-0.639497,37.934624
-0.640497,37.953408
-0.641498,37.981592
-0.642499,37.981596
-0.6435,38.00978
-0.6445,38.019172
-0.645501,38.028564
-0.646502,38.047356
-0.647503,38.037964
-0.648504,38.084932
-0.649504,38.084932
-0.650505,38.113116
-0.651506,38.1413
-0.652507,38.150692
-0.653507,38.160088
-0.654508,38.160088
-0.655509,38.20706
-0.65651,38.20706
-0.657511,38.216456
-0.658511,38.244636
-0.659512,38.263428
-0.660513,38.282212
-0.661514,38.291608
-0.662514,38.301004
-0.663515,38.301004
-0.664516,38.319792
-0.665517,38.33858
-0.666518,38.376156
-0.667518,38.37616
-0.668519,38.385552
-0.66952,38.413736
-0.670521,38.423132
-0.671521,38.432524
-0.672522,38.451312
-0.673523,38.470104
-0.674524,38.479496
-0.675525,38.517072
-0.676525,38.517072
-0.677526,38.545256
-0.678527,38.545256
-0.679528,38.57344
-0.680528,38.57344
-0.681529,38.592232
-0.68253,38.61102
-0.683531,38.620412
-0.684532,38.61102
-0.685532,38.648596
-0.686533,38.667384
-0.687534,38.686176
-0.688535,38.695572
-0.689535,38.704964
-0.690536,38.733148
-0.691537,38.733148
-0.692538,38.751936
-0.693539,38.761332
-0.694539,38.770724
-0.69554,38.789516
-0.696541,38.817696
-0.697542,38.836484
-0.698542,38.827092
-0.699543,38.84588
