Voltage [V],Current [uA]
-0.050038896,74.676152
-0.051039672,75.6156
-0.052040452,76.01016
-0.053041232,76.21684
-0.054042008,76.329576
-0.055042784,76.423512
-0.056043564,76.451696
-0.057044344,76.526856
-0.05804512,76.508064
-0.059045896,76.526856
-0.060046676,76.54564
-0.061047452,76.564424
-0.062048232,76.536256
-0.063049012,76.573824
-0.064049788,76.55504
-0.065050564,76.55504
-0.06605134,76.557384
-0.06705212,76.555622
-0.068052896,76.555032
-0.06905368,76.555032
-0.070054456,76.54564
-0.071055232,76.536256
-0.072056008,76.54564
-0.073056784,76.55504
-0.074057568,76.54564
-0.075058344,76.564424
-0.076059128,76.564424
-0.077059904,76.54564
-0.07806068,76.517456
-0.079061456,76.59731
-0.080062232,76.667768
-0.081063008,76.658376
-0.082063784,76.667776
-0.083064568,76.639584
-0.084065344,76.68656
-0.085066128,76.6208
-0.086066904,76.639584
-0.08706768,76.667776
-0.088068456,76.648976
-0.089069232,76.667768
-0.090070008,76.67716
-0.091070792,76.648976
-0.092071568,76.67716
-0.093072344,76.667776
-0.094073128,76.667776
-0.095073904,76.667768
-0.09607468,76.658374
-0.097075456,76.648976
-0.09807624,76.648976
-0.099077016,76.667768
-0.100077792,76.67716
-0.101078568,76.639584
-0.102079344,76.648976
-0.10308012,76.68656
-0.104080904,76.68656
-0.105081688,76.67716
-0.106082464,76.667768
-0.10708324,76.667768
-0.108084016,76.67716
-0.109084792,76.695944
-0.110085568,76.714736
-0.111086344,76.714744
-0.112087128,76.67716
-0.113087904,76.648976
-0.114088688,76.68656
-0.115089464,76.695952
-0.11609024,76.67716
-0.117091016,76.714736
-0.118091792,76.667768
-0.119092576,76.705344
-0.120093352,76.68656
-0.121094128,76.67716
-0.122094904,76.68656
-0.12309568,76.68656
-0.124096464,76.705344
-0.125097248,76.705344
-0.126098024,76.695952
-0.1270988,76.695952
-0.128099576,76.733536
-0.129100352,76.637238
-0.130101128,76.54564
-0.131101904,76.573824
-0.13210268,76.564424
-0.133103464,76.57617
-0.13410424,76.583216
-0.135105,76.583216
-0.136105,76.592616
-0.137106,76.564424
-0.138107,76.583216
-0.139108,76.592616
-0.140108,76.583216
-0.141109,76.592616
-0.14211,76.602008
-0.143111,76.59966
-0.144112,76.602008
-0.145112,76.602008
-0.146113,76.59966
-0.147114,76.602008
-0.148115,76.592616
-0.149115,76.602008
-0.150116,76.592616
-0.151117,76.583216
-0.152118,76.592616
-0.153119,76.602016
-0.154119,76.602008
-0.15512,76.592616
-0.156121,76.602008
-0.157122,76.592616
-0.158122,76.602008
-0.159123,76.602008
-0.160124,76.592616
-0.161125,76.592616
-0.162126,76.583216
-0.163126,76.583216
-0.164127,76.602008
-0.165128,76.602016
-0.166129,76.602008
-0.167129,76.602008
-0.16813,76.583216
-0.169131,76.6114
-0.170132,76.592616
-0.171133,76.602008
-0.172133,76.592616
-0.173134,76.583216
-0.174135,76.630184
-0.17513600000000001,76.602008
-0.176136,76.6208
-0.177137,76.602016
-0.178138,76.602008
-0.179139,76.594964
-0.18014,76.592616
-0.18114,76.583216
-0.182141,76.602008
-0.183142,76.6114
-0.184143,76.602008
-0.185143,76.630184
