Voltage [V],Current [uA]
-0.050038896,82.46412
-0.051039672,84.765752
-0.052040452,85.667608
-0.053041232,86.09036
-0.054042008,86.3628
-0.055042784,86.475528
-0.056043564,86.550688
-0.057044344,86.578872
-0.05804512,86.597656
-0.059045896,86.625848
-0.060046676,86.607048
-0.061047452,86.597656
-0.062048232,86.616448
-0.063049012,86.616448
-0.064049788,86.607048
-0.065050564,86.62584
-0.06605134,86.616448
-0.06705212,86.616448
-0.068052896,86.6094
-0.06905368,86.607048
-0.070054456,86.597656
-0.071055232,86.597656
-0.072056008,86.588264
-0.073056784,86.597656
-0.074057568,86.61644
-0.075058344,86.597664
-0.076059128,86.607048
-0.077059904,86.616448
-0.07806068,86.541288
-0.079061456,86.56008
-0.080062232,86.757368
-0.081063008,86.710392
-0.082063784,86.785544
-0.083064568,86.757368
-0.084065344,86.729184
-0.085066128,86.719784
-0.086066904,86.747968
-0.08706768,86.738568
-0.088068456,86.77616
-0.089069232,86.804336
-0.090070008,86.738568
-0.091070792,86.701
-0.092071568,86.747968
-0.093072344,86.77616
-0.094073128,86.745624
-0.095073904,86.729184
-0.09607468,86.729184
-0.097075456,86.738568
-0.09807624,86.738568
-0.099077016,86.750314
-0.100077792,86.76676
-0.101078568,86.75736
-0.102079344,86.752664
-0.10308012,86.738568
-0.104080904,86.747968
-0.105081688,86.76676
-0.106082464,86.75736
-0.10708324,86.738568
-0.108084016,86.76676
-0.109084792,86.757368
-0.110085568,86.776152
-0.111086344,86.75736
-0.112087128,86.747968
-0.113087904,86.747968
-0.114088688,86.747968
-0.115089464,86.76676
-0.11609024,86.776152
-0.117091016,86.776152
-0.118091792,86.776152
-0.119092576,86.76676
-0.120093352,86.76676
-0.121094128,86.757368
-0.122094904,86.76676
-0.12309568,86.794944
-0.124096464,86.785544
-0.125097248,86.776152
-0.126098024,86.757368
-0.1270988,86.785544
-0.128099576,86.823128
-0.129100352,86.71509
-0.130101128,86.616448
-0.131101904,86.63524
-0.13210268,86.654024
-0.133103464,86.654024
-0.13410424,86.654024
-0.135105,86.63524
-0.136105,86.654024
-0.137106,86.62584
-0.138107,86.644632
-0.139108,86.654024
-0.140108,86.682208
-0.141109,86.654024
-0.14211,86.672808
-0.143111,86.682208
-0.144112,86.663424
-0.145112,86.663416
-0.146113,86.672808
-0.147114,86.672808
-0.148115,86.691608
-0.149115,86.682208
-0.150116,86.663416
-0.151117,86.6916
-0.152118,86.701
-0.153119,86.672808
-0.154119,86.691608
-0.15512,86.672808
-0.156121,86.663424
-0.157122,86.672808
-0.158122,86.701
-0.159123,86.6916
