Voltage [V],Current [uA]
-0.050038896,50.150172
-0.051039672,71.792064
-0.052040452,73.220016
-0.053041232,73.783688
-0.054042008,74.009152
-0.055042784,74.112488
-0.056043564,74.131272
-0.057044344,74.140672
-0.05804512,74.159464
-0.059045896,74.168864
-0.060046676,74.168864
-0.061047452,74.178248
-0.062048232,74.150064
-0.063049012,74.178248
-0.064049788,74.150064
-0.065050564,74.150064
-0.06605134,74.140672
-0.06705212,74.168864
-0.068052896,74.150064
-0.06905368,74.159464
-0.070054456,74.131272
-0.071055232,74.150064
-0.072056008,74.131272
-0.073056784,74.159464
-0.074057568,74.140672
-0.075058344,74.159464
-0.076059128,74.140672
-0.077059904,74.150064
-0.07806068,74.093704
-0.079061456,74.121888
-0.080062232,74.225224
-0.081063008,74.2628
-0.082063784,74.2628
-0.083064568,74.272192
-0.084065344,74.272192
-0.085066128,74.27454
-0.086066904,74.281584
-0.08706768,74.272192
-0.088068456,74.253408
-0.089069232,74.290984
-0.090070008,74.272192
-0.091070792,74.281584
-0.092071568,74.262792
-0.093072344,74.281584
-0.094073128,74.234624
-0.095073904,74.272192
-0.09607468,74.244008
-0.097075456,74.272192
-0.09807624,74.272192
-0.099077016,74.2628
-0.100077792,74.2628
-0.101078568,74.269844
-0.102079344,74.272192
-0.10308012,74.281584
-0.104080904,74.2628
-0.105081688,74.272192
-0.106082464,74.272192
-0.10708324,74.272192
-0.108084016,74.290984
-0.109084792,74.309768
-0.110085568,74.300384
-0.111086344,74.309768
-0.112087128,74.281584
-0.113087904,74.300384
-0.114088688,74.290984
-0.115089464,74.309768
-0.11609024,74.309776
-0.117091016,74.319168
-0.118091792,74.300384
-0.119092576,74.309776
-0.120093352,74.312124
-0.121094128,74.319168
-0.122094904,74.319168
-0.12309568,74.319168
-0.124096464,74.290984
-0.125097248,74.337952
-0.126098024,74.300384
-0.1270988,74.32856
-0.128099576,74.356744
-0.129100352,74.274542
-0.130101128,74.206432
-0.131101904,74.206432
-0.13210268,74.206432
-0.133103464,74.215824
-0.13410424,74.225224
-0.135105,74.234616
-0.136105,74.225224
-0.137106,74.225224
-0.138107,74.232272
-0.139108,74.234624
-0.140108,74.244016
-0.141109,74.244016
-0.14211,74.234624
-0.143111,74.253408
-0.144112,74.234624
-0.145112,74.2628
-0.146113,74.225224
-0.147114,74.253408
-0.148115,74.225224
-0.149115,74.2628
-0.150116,74.244008
-0.151117,74.253408
-0.152118,74.2628
-0.153119,74.253408
-0.154119,74.2628
-0.15512,74.281584
-0.156121,74.309768
-0.157122,74.300384
-0.158122,74.290984
-0.159123,74.290984
-0.160124,74.290984
-0.161125,74.298032
-0.162126,74.297446
-0.163126,74.300384
-0.164127,74.300384
-0.165128,74.295684
-0.166129,74.290984
-0.167129,74.290984
-0.16813,74.281584
-0.169131,74.309768
-0.170132,74.281584
-0.171133,74.300384
-0.172133,74.300384
-0.173134,74.319168
-0.174135,74.309776
-0.17513600000000001,74.319168
-0.176136,74.309768
-0.177137,74.32856
-0.178138,74.337952
-0.179139,74.356744
-0.18014,74.319168
-0.18114,74.356744
-0.182141,74.319168
-0.183142,74.375528
-0.184143,74.347352
-0.185143,74.375536
-0.186144,74.337952
-0.187145,74.366144
-0.188146,74.347352
-0.189147,74.375536
-0.190147,74.356744
-0.191148,74.384928
-0.192149,74.39432
-0.19315,74.384928
-0.19415,74.384928
-0.195151,74.394328
-0.196152,74.384928
-0.197153,74.39432
-0.198154,74.394328
-0.199154,74.406068
-0.200155,74.413112
-0.201156,74.422512
-0.202157,74.413112
-0.203157,74.422504
-0.204158,74.413112
-0.205159,74.431904
-0.20616,74.431904
-0.207161,74.441288
-0.208161,74.450688
-0.209162,74.443638
-0.210163,74.441288
-0.211164,74.441288
-0.212164,74.46008
-0.213165,74.469472
-0.214166,74.469472
-0.215167,74.46008
-0.216168,74.46008
-0.217168,74.471824
-0.218169,74.478872
-0.21917,74.488264
-0.220171,74.478872
-0.221171,74.469472
-0.222172,74.497664
-0.223173,74.488272
-0.224174,74.497664
-0.225175,74.507056
-0.226175,74.507056
-0.227176,74.52584
-0.228177,74.525848
-0.229178,74.537588
-0.230178,74.54463200000001
-0.231179,74.554032
-0.23218,74.535232
-0.233181,74.54463200000001
-0.234182,74.572816
-0.235182,74.591608
-0.236183,74.572816
-0.237184,74.582208
-0.238185,74.572824
-0.239185,74.5916
-0.240186,74.54463200000001
-0.241187,74.582208
-0.242188,74.572816
-0.243189,74.593952
-0.244189,74.610392
-0.24519,74.610392
-0.246191,74.591608
-0.247192,74.647968
-0.248192,74.619792
-0.249193,74.638584
-0.250194,74.638584
-0.251195,74.657368
-0.252196,74.647968
-0.253196,74.666752
-0.254197,74.647968
-0.255198,74.66676
-0.256199,74.676152
-0.257199,74.676152
-0.2582,74.666752
-0.259201,74.685552
-0.260202,74.713728
-0.261203,74.676152
-0.262203,74.685552
-0.263204,74.692594
-0.264205,74.704336
-0.265206,74.704336
-0.266206,74.704344
-0.267207,74.706688
-0.268208,74.709622
-0.269209,74.713728
-0.27021,74.713728
-0.27121,74.73252
-0.272211,74.741912
-0.273212,74.751312
-0.274213,74.713728
-0.275213,74.760704
-0.276214,74.694944
-0.277215,74.760704
-0.278216,74.770104
-0.279217,74.772446
-0.280217,74.779488
-0.281218,74.779488
-0.282219,74.76305
-0.28322,74.741912
-0.28422,74.751312
-0.285221,74.73252
-0.286222,74.741912
-0.287223,74.760704
-0.288224,74.760704
-0.289224,74.901624
-0.290225,74.911016
-0.291226,74.920408
-0.292227,74.9298
-0.293227,74.9486
-0.294228,74.9486
-0.295229,74.967384
-0.29623,74.9486
-0.297231,74.967384
-0.298231,74.967384
-0.299232,74.99556
-0.300233,74.9486
-0.301234,74.99556
-0.302234,75.004952
-0.303235,75.023744
-0.304236,74.99556
-0.305237,75.01436
-0.306238,75.033144
-0.307238,75.06132
-0.308239,75.042536
-0.30924,75.061328
-0.310241,75.06132
-0.311241,75.06132
-0.312242,75.07072
-0.313243,75.08012
-0.314244,75.08012
-0.315245,75.08012
-0.316245,75.089504
-0.317246,75.108296
-0.318247,75.108296
-0.319248,75.127088
-0.320248,75.117688
-0.321249,75.14588
-0.32225,75.14588
-0.323251,75.192848
-0.324252,75.174056
-0.325252,75.192848
-0.326253,75.183448
-0.327254,75.21164
-0.328255,75.183448
-0.329255,75.239824
-0.330256,75.21164
-0.331257,75.239824
-0.332258,75.305576
-0.333259,75.2774
-0.334259,75.314976
-0.33526,75.33376
-0.336261,75.33376
-0.337262,75.34316
-0.338262,75.282094
-0.339263,75.230424
-0.340264,75.221032
-0.341265,75.249208
-0.342266,75.258608
-0.343266,75.286792
-0.344267,75.286792
-0.345268,75.34316
-0.346269,75.34316
-0.347269,75.371344
-0.34827,75.352552
-0.349271,75.380728
-0.35027200000000003,75.371344
-0.351273,75.427704
-0.352273,75.41832
-0.353274,75.455888
-0.354275,75.455888
-0.355276,75.493464
-0.356276,75.493464
-0.357277,75.53104
-0.358278,75.54984
-0.359279,75.568624
-0.36028,75.596808
-0.36128,75.634384
-0.362281,75.634384
-0.363282,75.643776
-0.364283,75.68136
-0.365283,75.68136
-0.366284,75.718928
-0.367285,75.756512
-0.368286,75.775304
-0.369287,75.803488
-0.370287,75.81288
-0.371288,75.869248
-0.372289,75.888032
-0.37329,75.888032
-0.37429,75.906824
-0.375291,75.916216
-0.376292,75.981976
-0.377293,76.000768
-0.378294,76.038344
-0.379294,76.08532
-0.380295,76.104104
-0.381296,76.132296
-0.382297,76.132296
-0.383297,76.188648
-0.384298,76.179256
-0.385299,76.20744
-0.3863,76.245024
-0.387301,76.2732
-0.388301,76.320176
-0.389302,76.301384
-0.390303,76.320176
-0.391304,76.34836
-0.392304,76.395336
-0.393305,76.423512
-0.394306,76.470488
-0.395307,76.461096
-0.396308,76.517456
-0.397308,76.526856
-0.398309,76.54564
-0.39931,76.573824
-0.400311,76.602008
-0.401311,76.630184
-0.402312,76.648976
-0.403313,76.658376
-0.404314,76.695952
-0.405315,76.705344
-0.406315,76.705344
-0.407316,76.74292
-0.408317,76.733536
-0.409318,76.789896
-0.410318,76.799296
-0.411319,76.836864
-0.41232,76.855656
-0.413321,76.827472
-0.414322,76.855656
-0.415322,76.88384
-0.416323,76.902624
-0.417324,76.902624
-0.418325,76.912024
-0.419325,76.9496
-0.420326,76.930816
-0.421327,76.9496
-0.422328,76.959
-0.423329,76.9496
-0.424329,76.968384
-0.42533,76.996576
-0.426331,76.977784
-0.427332,76.996576
-0.428332,76.996576
