Voltage [V],Current [uA]
-0.050038896,14.153616
-0.051039672,22.482698
-0.052040452,22.574766
-0.053041232,22.526852
-0.054042008,22.47894
-0.055042784,22.420696
-0.056043564,22.383118
-0.057044344,22.341782
-0.05804512,22.296688
-0.059045896,22.269446
-0.060046676,22.22717
-0.061047452,22.201806
-0.062048232,22.190532
-0.063049012,22.140744
-0.064049788,22.147318
-0.065050564,22.095648
-0.06605134,22.099406
-0.06705212,22.0778
-0.068052896,22.059952
-0.06905368,22.029888
-0.070054456,22.04398
-0.071055232,22.012978
-0.072056008,21.993248
-0.073056784,21.985734
-0.074057568,21.966946
-0.075058344,21.964126
-0.076059128,21.94346
-0.077059904,21.95661
-0.07806068,21.944398
-0.079061456,21.936884
-0.080062232,21.936884
-0.081063008,21.946513
-0.082063784,21.949096
-0.083064568,21.963188
-0.084065344,21.977278
-0.085066128,21.971642
-0.086066904,21.971642
-0.08706768,21.965536
-0.088068456,21.955672
-0.089069232,21.963188
-0.090070008,21.968824
-0.091070792,21.980098
-0.092071568,21.963188
-0.093072344,21.973522
-0.094073128,21.965068
-0.095073904,21.967884
-0.09607468,22.00828
-0.097075456,21.989492
-0.09807624,22.00828
-0.099077016,22.012038
-0.100077792,22.003584
-0.101078568,22.004522
-0.102079344,22.028948
-0.10308012,22.02613
-0.104080904,22.039284
-0.105081688,22.050556
-0.106082464,22.057132
-0.10708324,22.065586
-0.108084016,22.080618
-0.109084792,22.07686
-0.110085568,22.107862
-0.111086344,22.113498
-0.112087128,22.105982
-0.113087904,22.136044
-0.114088688,22.151076
-0.115089464,22.153894
-0.11609024,22.171744
-0.117091016,22.17644
-0.118091792,22.185836
-0.119092576,22.196168
-0.120093352,22.208382
-0.121094128,22.22717
-0.122094904,22.254416
-0.12309568,22.26287
-0.124096464,22.276022
-0.125097248,22.285416
-0.126098024,22.314538
-0.1270988,22.316418
-0.128099576,22.349298
-0.129100352,22.34836
-0.130101128,22.322052
-0.131101904,22.344602
-0.13210268,22.37842
-0.133103464,22.3803
-0.13410424,22.398148
-0.135105,22.415058
-0.136105,22.434786
-0.137106,22.439484
-0.138107,22.459212
-0.139108,22.468608
-0.140108,22.49867
-0.141109,22.515578
-0.14211,22.525912
-0.143111,22.539066
-0.144112,22.540944
-0.145112,22.579462
-0.146113,22.585096
-0.147114,22.604826
-0.148115,22.622676
-0.149115,22.650858
-0.150116,22.659314
-0.151117,22.670586
-0.152118,22.688436
-0.153119,22.69783
-0.154119,22.69971
-0.15512,22.708164
-0.156121,22.73353
-0.157122,22.758894
-0.158122,22.767348
-0.159123,22.776744
-0.160124,22.807744
-0.161125,22.80211
-0.162126,22.823716
-0.163126,22.84814
-0.164127,22.863174
-0.165128,22.86787
-0.166129,22.874446
-0.167129,22.874448
-0.16813,22.912024
-0.169131,22.910142
-0.170132,22.931752
-0.171133,22.948662
-0.172133,22.95054
-0.173134,22.989996
-0.174135,22.989996
-0.17513600000000001,22.995634
-0.176136,23.01818
-0.177137,23.020058
-0.178138,23.043544
-0.179139,23.058576
-0.18014,23.071728
-0.18114,23.081122
-0.182141,23.089578
-0.183142,23.092394
-0.184143,23.117762
-0.185143,23.138428
-0.186144,23.145004
-0.187145,23.154398
-0.188146,23.169428
-0.189147,23.18728
-0.190147,23.20137
-0.191148,23.223918
-0.192149,23.259616
-0.19315,23.244586
-0.19415,23.254918
-0.195151,23.299072
-0.196152,23.297194
-0.197153,23.307526
-0.198154,23.30283
-0.199154,23.323498
-0.200155,23.37047
-0.201156,23.385502
-0.202157,23.392076
-0.203157,23.411806
-0.204158,23.42308
-0.205159,23.42026
-0.20616,23.446566
-0.207161,23.477566
-0.208161,23.48696
-0.209162,23.508568
-0.210163,23.515144
-0.211164,23.53957
-0.212164,23.550842
-0.213165,23.58936
-0.214166,23.598754
-0.215167,23.62224
-0.216168,23.64103
-0.217168,23.671092
-0.218169,23.682366
-0.21917,23.693638
-0.220171,23.709608
-0.221171,23.742488
-0.222172,23.778186
-0.223173,23.77349
-0.224174,23.801674
-0.225175,23.833614
-0.226175,23.848646
-0.227176,23.869314
-0.228177,23.896558
-0.229178,23.914406
-0.230178,23.938832
-0.231179,23.958562
-0.23218,24.002716
-0.233181,24.00929
-0.234182,24.035596
-0.235182,24.05908
-0.236183,24.088204
-0.237184,24.139872
-0.238185,24.140812
-0.239185,24.150206
-0.240186,24.190602
-0.241187,24.220662
-0.242188,24.245088
-0.243189,24.262
-0.244189,24.291124
-0.24519,24.31179
-0.246191,24.349368
-0.247192,24.366276
-0.248192,24.400098
-0.249193,24.42922
-0.250194,24.441434
-0.251195,24.487464
-0.252196,24.508132
-0.253196,24.529742
-0.254197,24.586106
-0.255198,24.621804
-0.256199,24.644352
-0.257199,24.654686
-0.2582,24.701658
-0.259201,24.734538
-0.260202,24.744872
-0.261203,24.796542
-0.262203,24.801238
-0.263204,24.84915
-0.264205,24.872636
-0.265206,24.904578
-0.266206,24.921486
-0.267207,24.969398
-0.268208,25.004158
-0.269209,25.03234
-0.27021,25.057708
-0.27121,25.065222
-0.272211,25.124406
-0.273212,25.150712
-0.274213,25.157286
-0.275213,25.21741
-0.276214,25.23432
-0.277215,25.284112
-0.278216,25.304778
-0.279217,25.326386
-0.280217,25.378996
-0.281218,25.373358
-0.282219,25.419392
-0.28322,25.458848
-0.28422,25.500184
-0.285221,25.509576
-0.286222,25.548096
-0.287223,25.60352
-0.288224,25.608218
-0.289224,25.677736
-0.290225,25.730346
-0.291226,25.770742
-0.292227,25.796108
-0.293227,25.835564
-0.294228,25.853412
-0.295229,25.898506
-0.29623,25.94078
-0.297231,25.95957
-0.298231,25.998086
-0.299232,26.031906
-0.300233,26.062908
-0.301234,26.099546
-0.302234,26.138062
-0.303235,26.190672
-0.304236,26.213218
-0.305237,26.24516
-0.306238,26.279918
-0.307238,26.312798
-0.308239,26.350376
-0.30924,26.384198
-0.310241,26.409562
-0.311241,26.456534
-0.312242,26.484716
-0.313243,26.515718
-0.314244,26.558934
-0.315245,26.603086
-0.316245,26.636906
-0.317246,26.666966
-0.318247,26.707364
-0.319248,26.759034
-0.320248,26.78158
-0.321249,26.834188
-0.32225,26.885856
-0.323251,26.89713
-0.324252,26.955374
-0.325252,26.989198
-0.326253,27.015502
-0.327254,27.073748
-0.328255,27.142326
-0.329255,27.164872
-0.330256,27.195872
-0.331257,27.23439
-0.332258,27.282302
-0.333259,27.361214
-0.334259,27.392216
-0.33526,27.459856
-0.336261,27.497434
-0.337262,27.53877
-0.338262,27.592318
-0.339263,27.595136
-0.340264,27.630834
-0.341265,27.701292
-0.342266,27.762356
-0.343266,27.807448
-0.344267,27.853482
-0.345268,27.923942
-0.346269,27.971852
-0.347269,28.036672
-0.34827,28.099618
-0.349271,28.176648
-0.35027200000000003,28.22456
-0.351273,28.291262
-0.352273,28.347628
-0.353274,28.431238
-0.354275,28.49794
-0.355276,28.567458
-0.356276,28.619128
-0.357277,28.715888
-0.358278,28.777892
-0.359279,28.86714
-0.36028,28.93102
-0.36128,29.007114
-0.362281,29.091664
-0.363282,29.16776
-0.364283,29.2354
-0.365283,29.330284
-0.366284,29.420468
-0.367285,29.478712
-0.368286,29.56984
-0.369287,29.672238
-0.370287,29.761486
-0.371288,29.849794
-0.372289,29.950314
-0.37329,30.035804
-0.37429,30.12599
