Voltage [V],Current [uA]
-0.050038896,90.346024
-0.051039672,91.210312
-0.052040452,91.379408
-0.053041232,91.416992
-0.054042008,91.501544
-0.055042784,91.510928
-0.056043564,91.567304
-0.057044344,91.586088
-0.05804512,91.557904
-0.059045896,91.59548
-0.060046676,91.54852
-0.061047452,91.576688
-0.062048232,91.59548
-0.063049012,91.614272
-0.064049788,91.59548
-0.065050564,91.586088
-0.06605134,91.60488
-0.06705212,91.576696
-0.068052896,91.586088
-0.06905368,91.59548
-0.070054456,91.586088
-0.071055232,91.586088
-0.072056008,91.576696
-0.073056784,91.576688
-0.074057568,91.588436
-0.075058344,91.60488
-0.076059128,91.59548
-0.077059904,91.586088
-0.07806068,91.557904
-0.079061456,91.65185
-0.080062232,91.727008
-0.081063008,91.7364
-0.082063784,91.708216
-0.083064568,91.717608
-0.084065344,91.7458
-0.085066128,91.717608
-0.086066904,91.755184
-0.08706768,91.755184
-0.088068456,91.759884
-0.089069232,91.764584
-0.090070008,91.764584
-0.091070792,91.762236
-0.092071568,91.755192
-0.093072344,91.764584
-0.094073128,91.752844
-0.095073904,91.7458
-0.09607468,91.7458
-0.097075456,91.755192
-0.09807624,91.727008
-0.099077016,91.755192
-0.100077792,91.717608
-0.101078568,91.7458
-0.102079344,91.7458
-0.10308012,91.752844
-0.104080904,91.764584
-0.105081688,91.755192
-0.106082464,91.755192
-0.10708324,91.755192
-0.108084016,91.7458
-0.109084792,91.7364
-0.110085568,91.717608
-0.111086344,91.727008
-0.112087128,91.743444
-0.113087904,91.773976
-0.114088688,91.755184
-0.115089464,91.7364
-0.11609024,91.727008
-0.117091016,91.727
-0.118091792,91.7458
-0.119092576,91.7364
-0.120093352,91.773976
-0.121094128,91.698824
-0.122094904,91.764584
-0.12309568,91.755192
-0.124096464,91.75754
-0.125097248,91.760475
-0.126098024,91.764584
-0.1270988,91.764584
-0.128099576,91.80216
-0.129100352,91.792768
-0.130101128,91.70352
-0.131101904,91.623664
-0.13210268,91.595488
-0.133103464,91.586088
-0.13410424,91.61428
-0.135105,91.623664
-0.136105,91.576696
-0.137106,91.61428
-0.138107,91.586088
-0.139108,91.595488
-0.140108,91.633064
-0.141109,91.61428
-0.14211,91.618974
-0.143111,91.614272
-0.144112,91.61428
-0.145112,91.595488
-0.146113,91.623664
-0.147114,91.60488
-0.148115,91.567304
-0.149115,91.59548
-0.150116,91.623664
-0.151117,91.576696
-0.152118,91.651848
-0.153119,91.60488
-0.154119,91.576688
-0.15512,91.623664
-0.156121,91.595488
-0.157122,91.586088
-0.158122,91.623664
-0.159123,91.623664
-0.160124,91.618968
-0.161125,91.623664
-0.162126,91.60488
-0.163126,91.586088
-0.164127,91.642456
-0.165128,91.633064
-0.166129,91.640108
-0.167129,91.642456
-0.16813,91.642456
-0.169131,91.644804
-0.170132,91.651848
-0.171133,91.642456
-0.172133,91.59548
-0.173134,91.67064
-0.174135,91.586088
-0.17513600000000001,91.642456
-0.176136,91.689432
-0.177137,91.623672
-0.178138,91.623664
-0.179139,91.66124
-0.18014,91.651848
-0.18114,91.61428
-0.182141,91.67064
-0.183142,91.59548
-0.184143,91.633064
-0.185143,91.633064
-0.186144,91.623664
-0.187145,91.623664
-0.188146,91.637756
-0.189147,91.651848
-0.190147,91.651848
-0.191148,91.642456
-0.192149,91.651848
-0.19315,91.61428
-0.19415,91.661248
-0.195151,91.642456
-0.196152,91.66124
-0.197153,91.67064
-0.198154,91.642456
-0.199154,91.642456
-0.200155,91.644806
-0.201156,91.6524395
