Voltage [V],Current [uA]
-0.050038896,66.3621
-0.051039672,66.615748
-0.052040452,66.55938
-0.053041232,66.606364
-0.054042008,66.512416
-0.055042784,66.540596
-0.056043564,66.484228
-0.057044344,66.503016
-0.05804512,66.446656
-0.059045896,66.512416
-0.060046676,66.42786
-0.061047452,66.474836
-0.062048232,66.343316
-0.063049012,66.437256
-0.064049788,66.380896
-0.065050564,66.42786
-0.06605134,66.3621
-0.06705212,66.409076
-0.068052896,66.32452
-0.06905368,66.380896
-0.070054456,66.32452
-0.071055232,66.33392
-0.072056008,66.29634
-0.073056784,66.371496
-0.074057568,66.305736
-0.075058344,66.371496
-0.076059128,66.277548
-0.077059904,66.33392
-0.07806068,66.26816
-0.079061456,66.32452
-0.080062232,66.39968
-0.081063008,66.484228
-0.082063784,66.371496
-0.083064568,66.456048
-0.084065344,66.409076
-0.085066128,66.456048
-0.086066904,66.380896
-0.08706768,66.409076
-0.088068456,66.409076
-0.089069232,66.446648
-0.090070008,66.3621
-0.091070792,66.39968
-0.092071568,66.352708
-0.093072344,66.390288
-0.094073128,66.352708
-0.095073904,66.418468
-0.09607468,66.371496
-0.097075456,66.46544
-0.09807624,66.390288
-0.099077016,66.46544
-0.100077792,66.343316
-0.101078568,66.437256
-0.102079344,66.380896
-0.10308012,66.474836
-0.104080904,66.380896
-0.105081688,66.446656
-0.106082464,66.352708
-0.10708324,66.418468
-0.108084016,66.352708
-0.109084792,66.39968
-0.110085568,66.352708
-0.111086344,66.390288
-0.112087128,66.380888
-0.113087904,66.437256
-0.114088688,66.33392
-0.115089464,66.42786
-0.11609024,66.371496
-0.117091016,66.446656
-0.118091792,66.380896
-0.119092576,66.446656
-0.120093352,66.352708
-0.121094128,66.418468
-0.122094904,66.33392
-0.12309568,66.446656
-0.124096464,66.3621
-0.125097248,66.42786
-0.126098024,66.352708
-0.1270988,66.380896
-0.128099576,66.352708
-0.129100352,66.326873
-0.130101128,66.25876
-0.131101904,66.315128
-0.13210268,66.249368
-0.133103464,66.352708
