sep=;
Applied potential [V];WE current [A];WE current [A];WE current [A]
-0.28634899999999996;1.76967e-07;7.5577792e-08;-1.0139e-07
-0.28527399999999997;1.7751399999999998e-07;7.623404e-08;-1.0128e-07
-0.2842;1.78171e-07;7.7109032e-08;-1.01062e-07
-0.28312499999999996;1.79264e-07;7.7984024e-08;-1.0128e-07
-0.282051;1.80577e-07;7.929652e-08;-1.0128e-07
-0.280976;1.81561e-07;8.028088800000001e-08;-1.0128e-07
-0.279902;1.82436e-07;8.1155888e-08;-1.0128e-07
-0.278827;1.83858e-07;8.2359008e-08;-1.01499e-07
-0.27775299999999997;1.8549899999999999e-07;8.378087200000001e-08;-1.01718e-07
-0.276678;1.87139e-07;8.5093368e-08;-1.02046e-07
-0.27560399999999996;1.88342e-07;8.6296496e-08;-1.02046e-07
-0.27452899999999997;1.90202e-07;8.7827736e-08;-1.02374e-07
-0.273455;1.91952e-07;8.924960000000001e-08;-1.02702e-07
-0.27238;1.93811e-07;9.0780848e-08;-1.0303e-07
-0.271306;1.9556099999999999e-07;9.2093344e-08;-1.03468e-07
-0.270231;1.98077e-07;9.406208000000001e-08;-1.04015e-07
-0.269157;2.00155e-07;9.5702704e-08;-1.04452e-07
-0.26808299999999996;2.02233e-07;9.734332000000001e-08;-1.0489e-07
-0.26700799999999997;2.0463899999999998e-07;9.920268800000001e-08;-1.0543699999999999e-07
-0.265934;2.0704499999999999e-07;1.00843e-07;-1.06202e-07
-0.264859;2.09452e-07;1.02593e-07;-1.06858e-07
-0.263785;2.11967e-07;1.04452e-07;-1.07515e-07
-0.26271;2.1492e-07;1.0653e-07;-1.0838999999999999e-07
-0.261636;2.17655e-07;1.0838999999999999e-07;-1.0926499999999999e-07
-0.260561;2.20717e-07;1.10577e-07;-1.1013999999999999e-07
-0.25948699999999997;2.23561e-07;1.12436e-07;-1.11124e-07
-0.258412;2.26952e-07;1.14515e-07;-1.12436e-07
-0.257338;2.30123e-07;1.16374e-07;-1.13749e-07
-0.25626299999999996;2.3351399999999998e-07;1.18343e-07;-1.1517099999999999e-07
-0.255189;2.3734199999999998e-07;1.2053e-07;-1.16811e-07
-0.254114;2.4117e-07;1.22827e-07;-1.18343e-07
-0.25304;2.4478e-07;1.24796e-07;-1.19983e-07
-0.251965;2.48936e-07;1.2709299999999999e-07;-1.21843e-07
-0.250891;2.52983e-07;1.2917099999999999e-07;-1.23811e-07
-0.24981599999999998;2.5703e-07;1.31358e-07;-1.25671e-07
-0.248742;2.61295e-07;1.33436e-07;-1.27858e-07
-0.247667;2.65342e-07;1.35515e-07;-1.29827e-07
-0.24659299999999998;2.69717e-07;1.37483e-07;-1.32233e-07
-0.245518;2.7442e-07;1.3978e-07;-1.3464e-07
-0.244444;2.78686e-07;1.41311e-07;-1.37374e-07
-0.243369;2.8317e-07;1.43389e-07;-1.3978e-07
-0.24229499999999998;2.87654e-07;1.45139e-07;-1.42514e-07
-0.24122;2.92029e-07;1.46671e-07;-1.45358e-07
-0.240146;2.96623e-07;1.48421e-07;-1.48202e-07
-0.23907199999999998;3.01545e-07;1.50171e-07;-1.51374e-07
-0.237997;3.0592e-07;1.51483e-07;-1.54436e-07
-0.236923;3.10404e-07;1.52796e-07;-1.57608e-07
-0.235848;3.15326e-07;1.54327e-07;-1.60999e-07
-0.23477399999999998;3.1991999999999997e-07;1.5553e-07;-1.64389e-07
-0.233699;3.24295e-07;1.56514e-07;-1.6777999999999998e-07
-0.232625;3.28779e-07;1.57499e-07;-1.7128e-07
-0.23154999999999998;3.33154e-07;1.5837399999999999e-07;-1.7478e-07
-0.230476;3.37748e-07;1.59358e-07;-1.78389e-07
-0.229401;3.41685e-07;1.5979599999999998e-07;-1.81889e-07
-0.228327;3.4617e-07;1.60343e-07;-1.85827e-07
-0.22725199999999998;3.50326e-07;1.6078e-07;-1.89546e-07
-0.226178;3.54373e-07;1.61108e-07;-1.93264e-07
-0.225103;3.5842e-07;1.61327e-07;-1.97092e-07
-0.22402899999999998;3.62685e-07;1.61546e-07;-2.0113899999999999e-07
-0.22295399999999999;3.66623e-07;1.61655e-07;-2.0496699999999999e-07
-0.22188;3.7034199999999997e-07;1.61436e-07;-2.08905e-07
-0.220805;3.74388e-07;1.61327e-07;-2.13061e-07
-0.21973099999999998;3.78435e-07;1.61546e-07;-2.16889e-07
-0.218656;3.81717e-07;1.61108e-07;-2.2060799999999999e-07
-0.217582;3.85217e-07;1.60999e-07;-2.24217e-07
-0.21650699999999998;3.8871699999999997e-07;1.60671e-07;-2.28045e-07
-0.21543299999999999;3.9167e-07;1.60233e-07;-2.31436e-07
-0.214358;3.94623e-07;1.5979599999999998e-07;-2.34827e-07
-0.213284;3.97248e-07;1.59139e-07;-2.38108e-07
-0.21220999999999998;3.9954499999999997e-07;1.5837399999999999e-07;-2.4117e-07
-0.211135;4.0206e-07;1.57718e-07;-2.44342e-07
-0.210061;4.04138e-07;1.57061e-07;-2.47077e-07
-0.20898599999999998;4.06107e-07;1.56077e-07;-2.5002999999999997e-07
-0.20791199999999999;4.07748e-07;1.55202e-07;-2.52545e-07
-0.206837;4.0917e-07;1.5421799999999999e-07;-2.54952e-07
-0.205763;4.10263e-07;1.53014e-07;-2.57248e-07
-0.20468799999999998;4.1135699999999997e-07;1.5203e-07;-2.59326e-07
-0.203614;4.11904e-07;1.50827e-07;-2.61076e-07
-0.202539;4.1234099999999997e-07;1.49624e-07;-2.62717e-07
-0.20146499999999998;4.1267e-07;1.48421e-07;-2.64248e-07
-0.20038999999999998;4.12888e-07;1.47218e-07;-2.6566999999999997e-07
-0.199316;4.1256e-07;1.46014e-07;-2.66545e-07
-0.198241;4.1234099999999997e-07;1.44593e-07;-2.67748e-07
-0.19716699999999998;4.11466e-07;1.43171e-07;-2.68295e-07
-0.196092;4.1070099999999997e-07;1.41749e-07;-2.68951e-07
-0.195018;4.09716e-07;1.40327e-07;-2.69389e-07
-0.193943;4.0851299999999997e-07;1.3890499999999999e-07;-2.69608e-07
-0.19286899999999998;4.0687299999999997e-07;1.37483e-07;-2.69389e-07
-0.191794;4.05123e-07;1.35952e-07;-2.6917e-07
-0.19072;4.03154e-07;1.34421e-07;-2.68733e-07
-0.18964499999999998;4.01295e-07;1.3299899999999999e-07;-2.68295e-07
-0.188571;3.99216e-07;1.31468e-07;-2.67748e-07
-0.187496;3.97029e-07;1.29936e-07;-2.67092e-07
-0.186422;3.94513e-07;1.28515e-07;-2.6599799999999997e-07
-0.18534699999999998;3.92107e-07;1.2709299999999999e-07;-2.65014e-07
-0.184273;3.8948199999999997e-07;1.2578e-07;-2.63701e-07
-0.183199;3.86857e-07;1.24468e-07;-2.62389e-07
-0.18212399999999998;3.83685e-07;1.23046e-07;-2.60639e-07
-0.18105;3.80623e-07;1.21733e-07;-2.58889e-07
-0.179975;3.77232e-07;1.20311e-07;-2.5692e-07
-0.178901;3.7384199999999997e-07;1.1899899999999999e-07;-2.5484199999999997e-07
-0.17782599999999998;3.70123e-07;1.17577e-07;-2.52545e-07
-0.176752;3.66513e-07;1.16265e-07;-2.50248e-07
-0.175677;3.62685e-07;1.14952e-07;-2.47733e-07
-0.17460299999999998;3.58857e-07;1.1364e-07;-2.45217e-07
-0.173528;3.55029e-07;1.12436e-07;-2.42592e-07
-0.172454;3.51092e-07;1.11124e-07;-2.39967e-07
-0.171379;3.46935e-07;1.09812e-07;-2.37123e-07
-0.17030499999999998;3.4267e-07;1.08499e-07;-2.3416999999999999e-07
-0.16923;3.38404e-07;1.07296e-07;-2.31108e-07
-0.168156;3.3392e-07;1.05983e-07;-2.2793599999999998e-07
-0.16708099999999998;3.29764e-07;1.0478e-07;-2.24983e-07
-0.166007;3.25279e-07;1.03577e-07;-2.2170199999999998e-07
-0.164932;3.21123e-07;1.02374e-07;-2.18749e-07
-0.163858;3.1641999999999997e-07;1.01171e-07;-2.15249e-07
-0.16278299999999998;3.12045e-07;9.9968304e-08;-2.12077e-07
-0.161709;3.07451e-07;9.887456800000001e-08;-2.08577e-07
-0.160634;3.03186e-07;9.7780816e-08;-2.05405e-07
-0.15955999999999998;2.98592e-07;9.6577696e-08;-2.02014e-07
-0.158485;2.94326e-07;9.5702704e-08;-1.98624e-07
-0.157411;2.90061e-07;9.4499584e-08;-1.9556099999999999e-07
-0.156336;2.85358e-07;9.3296464e-08;-1.92061e-07
-0.15526199999999998;2.81092e-07;9.2312088e-08;-1.8878e-07
-0.154188;2.76826e-07;9.121834400000001e-08;-1.85608e-07
-0.153113;2.72561e-07;9.012460000000001e-08;-1.82436e-07
-0.15203899999999998;2.68405e-07;8.914023200000001e-08;-1.79264e-07
-0.150964;2.64795e-07;8.8374608e-08;-1.76421e-07
-0.14989;2.60748e-07;8.739023200000001e-08;-1.73358e-07
-0.148815;2.5692e-07;8.651524e-08;-1.70405e-07
-0.14774099999999998;2.52983e-07;8.5640248e-08;-1.67343e-07
-0.146666;2.49373e-07;8.487462400000001e-08;-1.64499e-07
-0.145592;2.45655e-07;8.4109008e-08;-1.61546e-07
-0.144517;2.42045e-07;8.334338400000001e-08;-1.58702e-07
-0.143443;2.38436e-07;8.246838400000001e-08;-1.5596799999999998e-07
-0.142368;2.35264e-07;8.181213600000001e-08;-1.53452e-07
-0.141294;2.3176399999999998e-07;8.1046512e-08;-1.50718e-07
-0.14021899999999998;2.28373e-07;8.039026400000001e-08;-1.47983e-07
-0.139145;2.25092e-07;7.9515272e-08;-1.45577e-07
-0.13807;2.2235799999999999e-07;7.907777600000001e-08;-1.4328e-07
-0.136996;2.19077e-07;7.8312152e-08;-1.40764e-07
-0.135921;2.1612399999999998e-07;7.7655904e-08;-1.38468e-07
-0.134847;2.13499e-07;7.7109032e-08;-1.3639e-07
-0.133772;2.1054499999999998e-07;7.634341600000001e-08;-1.34202e-07
-0.13269799999999998;2.08139e-07;7.601528800000001e-08;-1.32124e-07
-0.131623;2.05405e-07;7.5249664e-08;-1.30155e-07
-0.130549;2.02999e-07;7.481216800000001e-08;-1.28186e-07
-0.129474;2.00374e-07;7.415592000000001e-08;-1.26218e-07
-0.1284;1.98296e-07;7.3718424e-08;-1.24577e-07
-0.127326;1.96108e-07;7.328092000000001e-08;-1.22827e-07
-0.126251;1.93921e-07;7.2843432e-08;-1.21077e-07
-0.12517699999999998;1.91733e-07;7.2187176e-08;-1.19546e-07
-0.12410199999999999;1.89764e-07;7.1859056e-08;-1.17905e-07
-0.123028;1.87905e-07;7.1421552e-08;-1.16483e-07
-0.12195299999999999;1.86155e-07;7.0984056e-08;-1.1517099999999999e-07
-0.120879;1.84624e-07;7.0765312e-08;-1.13858e-07
-0.119804;1.83092e-07;7.0437192e-08;-1.12655e-07
-0.11872999999999999;1.8134199999999998e-07;6.999968800000001e-08;-1.1134299999999999e-07
-0.117655;1.8003e-07;6.967156800000001e-08;-1.10358e-07
-0.11658099999999999;1.78827e-07;6.9452816e-08;-1.09374e-07
-0.115506;1.7751399999999998e-07;6.9234072e-08;-1.0828e-07
-0.11443199999999999;1.76421e-07;6.912468800000001e-08;-1.07296e-07
-0.113357;1.7543599999999998e-07;6.8905944e-08;-1.0653e-07
-0.112283;1.74233e-07;6.8687192e-08;-1.05546e-07
-0.111208;1.73249e-07;6.846844800000001e-08;-1.0478e-07
-0.110134;1.7226399999999999e-07;6.8359072e-08;-1.03905e-07
-0.10905899999999999;1.71389e-07;6.8249696e-08;-1.0314e-07
-0.107985;1.70624e-07;6.8140328e-08;-1.0248299999999999e-07
-0.10690999999999999;1.69968e-07;6.803095200000001e-08;-1.01937e-07
-0.105836;1.69311e-07;6.803095200000001e-08;-1.0128e-07
-0.10476099999999999;1.68436e-07;6.7921568e-08;-1.00515e-07
-0.103687;1.67999e-07;6.7921568e-08;-1.00077e-07
-0.102612;1.67452e-07;6.781220000000001e-08;-9.9640184e-08
-0.10153799999999999;1.66905e-07;6.781220000000001e-08;-9.9093312e-08
-0.100463;1.66468e-07;6.781220000000001e-08;-9.865580800000001e-08
-0.099389504;1.66139e-07;6.7921568e-08;-9.8218312e-08
-0.098315016;1.65593e-07;6.7921568e-08;-9.767144000000001e-08
-0.097240536;1.65155e-07;6.781220000000001e-08;-9.734332000000001e-08
-0.096166048;1.64827e-07;6.781220000000001e-08;-9.701519200000001e-08
-0.09509157600000001;1.64827e-07;6.803095200000001e-08;-9.679644800000001e-08
-0.09401709600000001;1.64499e-07;6.803095200000001e-08;-9.646832000000001e-08
-0.09294260800000001;1.6427999999999999e-07;6.8140328e-08;-9.614020000000001e-08
-0.091868136;1.6395199999999998e-07;6.8140328e-08;-9.581207200000001e-08
-0.090793648;1.63843e-07;6.8249696e-08;-9.559332800000001e-08
-0.089719168;1.63733e-07;6.8359072e-08;-9.5374576e-08
-0.088644688;1.63843e-07;6.8577824e-08;-9.526520000000001e-08
-0.08757020800000001;1.63843e-07;6.879656800000001e-08;-9.504644800000001e-08
-0.08649572800000001;1.63624e-07;6.8687192e-08;-9.493708000000001e-08
-0.08542124000000001;1.6395199999999998e-07;6.8905944e-08;-9.504644800000001e-08
-0.08434676;1.63843e-07;6.9015312e-08;-9.4827704e-08
-0.08327228;1.64061e-07;6.9234072e-08;-9.4827704e-08
-0.0821978;1.64171e-07;6.934344800000001e-08;-9.4827704e-08
-0.08112332;1.64608e-07;6.9780936e-08;-9.4827704e-08
-0.08004884000000001;1.64718e-07;6.999968800000001e-08;-9.471832800000001e-08
-0.07897436000000001;1.65046e-07;7.0218432e-08;-9.4827704e-08
-0.07789987200000001;1.65483e-07;7.054656000000001e-08;-9.493708000000001e-08
