sep=;
Applied potential [V];WE current [A];WE current [A];WE current [A]
-0.50017;2.533988e-06;-4.05998e-07;-2.939986e-06
-0.499096;2.3939889999999998e-06;-2.93998e-07;-2.687988e-06
-0.498021;2.281989e-06;-2.51998e-07;-2.533988e-06
-0.49694699999999997;2.20499e-06;-2.16999e-07;-2.4219889999999998e-06
-0.495872;2.11399e-06;-2.02999e-07;-2.316989e-06
-0.49479799999999996;2.029991e-06;-1.8899899999999998e-07;-2.21899e-06
-0.493724;1.945991e-06;-1.50499e-07;-2.09649e-06
-0.492649;1.868991e-06;-1.46999e-07;-2.01599e-06
-0.491575;1.805991e-06;-1.57499e-07;-1.963491e-06
-0.4905;1.711492e-06;-1.41749e-07;-1.853241e-06
-0.48942599999999997;1.646742e-06;-1.39999e-07;-1.7867419999999999e-06
-0.488351;1.622242e-06;-1.24249e-07;-1.746492e-06
-0.48727699999999996;1.597742e-06;-9.099960000000001e-08;-1.688742e-06
-0.48620199999999997;1.546118e-06;-7.874964800000001e-08;-1.624867e-06
-0.485128;1.4971179999999999e-06;-6.999968800000001e-08;-1.567117e-06
-0.48405299999999996;1.450743e-06;-6.912468800000001e-08;-1.519868e-06
-0.482979;1.4074309999999999e-06;-6.343722e-08;-1.470868e-06
-0.481904;1.367181e-06;-5.7749744e-08;-1.424931e-06
-0.48083;1.326712e-06;-5.2718516e-08;-1.3794309999999999e-06
-0.479755;1.288869e-06;-4.7249792e-08;-1.336119e-06
-0.47868099999999997;1.252775e-06;-4.265606e-08;-1.295431e-06
-0.477606;1.217775e-06;-3.828108e-08;-1.256056e-06
-0.47653199999999996;1.184744e-06;-3.3906100000000005e-08;-1.21865e-06
-0.47545699999999996;1.152588e-06;-2.9968616000000005e-08;-1.182557e-06
-0.474383;1.121745e-06;-2.6031134000000003e-08;-1.147776e-06
-0.47330799999999995;1.092213e-06;-2.2531150000000003e-08;-1.114745e-06
-0.472234;1.06312e-06;-1.9468664000000003e-08;-1.082588e-06
-0.471159;1.035776e-06;-1.5968679000000002e-08;-1.051745e-06
-0.470085;1.0086509999999999e-06;-1.2906192000000002e-08;-1.021557e-06
-0.46901;9.83495e-07;-9.624957000000001e-09;-9.9312e-07
-0.46793599999999996;9.58777e-07;-6.999969000000001e-09;-9.65776e-07
-0.466862;9.34714e-07;-4.156231e-09;-9.388699999999999e-07
-0.465787;9.11964e-07;-1.5312430000000001e-09;-9.13495e-07
-0.464713;8.89433e-07;6.562470000000001e-10;-8.88777e-07
-0.463638;8.683239999999999e-07;3.718733e-09;-8.64605e-07
-0.462564;8.47652e-07;5.906224e-09;-8.41746e-07
-0.461489;8.27636e-07;8.093714000000001e-09;-8.19543e-07
-0.46041499999999996;8.080579999999999e-07;1.0281204e-08;-7.97777e-07
-0.45933999999999997;7.89246e-07;1.2249946000000001e-08;-7.76996e-07
-0.458266;7.71309e-07;1.4437436e-08;-7.56871e-07
-0.45719099999999996;7.53809e-07;1.6187429000000002e-08;-7.37621e-07
-0.456117;7.36637e-07;1.8265544e-08;-7.18371e-07
-0.455042;7.20449e-07;1.9906162000000002e-08;-7.00543e-07
-0.453968;7.048089999999999e-07;2.1984278000000003e-08;-6.82825e-07
-0.452893;6.88731e-07;2.3187396e-08;-6.655429999999999e-07
-0.45181899999999997;6.74184e-07;2.4828014000000004e-08;-6.49356e-07
-0.450744;6.59747e-07;2.6359258e-08;-6.33387e-07
