sep=;
Applied potential [V];WE current [A];WE current [A];WE current [A]
-0.50017;2.967986e-06;-4.61997e-07;-3.4299839999999998e-06
-0.499096;2.827987e-06;-3.7799799999999997e-07;-3.205985e-06
-0.498021;2.7439869999999998e-06;-3.35998e-07;-3.0799859999999998e-06
-0.49694699999999997;2.680988e-06;-3.07998e-07;-2.988986e-06
-0.495872;2.603988e-06;-2.58998e-07;-2.862987e-06
-0.49479799999999996;2.512988e-06;-2.51998e-07;-2.764987e-06
-0.493724;2.4219889999999998e-06;-2.44998e-07;-2.666988e-06
-0.492649;2.327489e-06;-2.51998e-07;-2.579488e-06
-0.491575;2.24699e-06;-1.8549899999999999e-07;-2.432489e-06
-0.4905;2.19099e-06;-1.67999e-07;-2.358989e-06
-0.48942599999999997;2.08249e-06;-1.76749e-07;-2.259239e-06
-0.488351;2.000241e-06;-1.8374899999999999e-07;-2.18399e-06
-0.48727699999999996;1.959116e-06;-1.67124e-07;-2.12624e-06
-0.48620199999999997;1.884741e-06;-1.5837399999999999e-07;-2.0431149999999997e-06
-0.485128;1.821741e-06;-1.48749e-07;-1.970491e-06
-0.48405299999999996;1.7876169999999999e-06;-1.27749e-07;-1.915366e-06
-0.482979;1.732492e-06;-1.1943599999999999e-07;-1.851929e-06
-0.481904;1.679992e-06;-1.11562e-07;-1.791554e-06
-0.48083;1.6292419999999999e-06;-1.04999e-07;-1.734242e-06
-0.479755;1.581117e-06;-9.799956800000001e-08;-1.679117e-06
-0.47868099999999997;1.535618e-06;-9.1437096e-08;-1.6270549999999999e-06
-0.477606;1.490118e-06;-8.531212e-08;-1.57543e-06
-0.47653199999999996;1.447681e-06;-7.918714400000001e-08;-1.526868e-06
-0.47545699999999996;1.406556e-06;-7.3499672e-08;-1.480055e-06
-0.474383;1.366525e-06;-6.8249696e-08;-1.434774e-06
-0.47330799999999995;1.3288999999999999e-06;-6.299972e-08;-1.3919e-06
-0.472234;1.2919309999999999e-06;-5.7968492000000005e-08;-1.3499e-06
-0.471159;1.255181e-06;-5.4031012000000006e-08;-1.309212e-06
-0.470085;1.22215e-06;-4.8781032e-08;-1.270931e-06
-0.46901;1.188244e-06;-4.5062300000000006e-08;-1.233306e-06
-0.46793599999999996;1.156307e-06;-4.1124816e-08;-1.197432e-06
-0.466862;1.126119e-06;-3.7187336e-08;-1.163307e-06
-0.465787;1.09637e-06;-3.3468602000000006e-08;-1.129838e-06
-0.464713;1.0664009999999999e-06;-3.0406114000000004e-08;-1.096807e-06
-0.463638;1.03862e-06;-2.668738e-08;-1.065307e-06
-0.462564;1.011932e-06;-2.3406146e-08;-1.035339e-06
-0.461489;9.861199999999999e-07;-2.034366e-08;-1.006464e-06
-0.46041499999999996;9.60964e-07;-1.7499922000000003e-08;-9.784639999999999e-07
-0.45933999999999997;9.35808e-07;-1.4656185000000002e-08;-9.50464e-07
-0.458266;9.12839e-07;-1.1593698e-08;-9.24433e-07
-0.45719099999999996;8.89871e-07;-9.406208e-09;-8.99277e-07
-0.456117;8.68105e-07;-6.671845e-09;-8.74777e-07
-0.455042;8.466679999999999e-07;-4.156231e-09;-8.50824e-07
-0.453968;8.25558e-07;-2.0781150000000003e-09;-8.27636e-07
-0.452893;8.06637e-07;4.37498e-10;-8.06199e-07
-0.45181899999999997;7.86293e-07;2.2968640000000003e-09;-7.83996e-07
-0.450744;7.67918e-07;4.265606e-09;-7.636519999999999e-07
-0.44966999999999996;7.49762e-07;6.234347e-09;-7.43527e-07
-0.44859499999999997;7.3259e-07;8.421838e-09;-7.24168e-07
-0.447521;7.15309e-07;1.017183e-08;-7.05137e-07
-0.44644599999999995;6.98684e-07;1.1703073e-08;-6.86981e-07
-0.445372;6.82387e-07;1.3124942000000001e-08;-6.69262e-07
-0.444297;6.66965e-07;1.4874934000000001e-08;-6.5209e-07
-0.443223;6.5209e-07;1.6515552e-08;-6.355749999999999e-07
-0.442148;6.37981e-07;1.8265544e-08;-6.19715e-07
-0.44107399999999997;6.23215e-07;1.935929e-08;-6.03856e-07
-0.439999;6.092159999999999e-07;2.0453034000000002e-08;-5.88762e-07
-0.43892499999999995;5.962e-07;2.1656154e-08;-5.74544e-07
-0.437851;5.83075e-07;2.2968648000000002e-08;-5.60106e-07
-0.436776;5.70497e-07;2.3953018000000002e-08;-5.46544e-07
-0.435702;5.58685e-07;2.5374888e-08;-5.3331e-07
-0.434627;5.46763e-07;2.6249884000000003e-08;-5.20513e-07
-0.43355299999999997;5.35169e-07;2.712488e-08;-5.08044e-07
-0.432478;5.2445e-07;2.8328e-08;-4.96122e-07
-0.43140399999999995;5.13513e-07;2.9312370000000003e-08;-4.842e-07
-0.43032899999999996;5.02575e-07;2.9859242e-08;-4.72716e-07
-0.429255;4.92185e-07;3.0515488e-08;-4.61669e-07
-0.42818;4.826689999999999e-07;3.1609234000000004e-08;-4.5106e-07
-0.427106;4.73044e-07;3.2265480000000006e-08;-4.40779e-07
-0.426031;4.64294e-07;3.3140478000000004e-08;-4.31154e-07
-0.424957;4.55107e-07;3.3906100000000005e-08;-4.21201e-07
-0.423882;4.46685e-07;3.4562344000000006e-08;-4.12123e-07
-0.42280799999999996;4.38373e-07;3.5109216e-08;-4.03263e-07
-0.42173299999999997;4.3006e-07;3.5874840000000004e-08;-3.94185e-07
-0.420659;4.22295e-07;3.6531088e-08;-3.85763e-07
-0.41958399999999996;4.1442e-07;3.7187336e-08;-3.77232e-07
-0.41851;4.06982e-07;3.7734208000000006e-08;-3.69248e-07
-0.417435;4.0031e-07;3.8390452e-08;-3.6192e-07
-0.416361;3.9330999999999997e-07;3.8937328000000005e-08;-3.54373e-07
-0.415286;3.86092e-07;3.9156076e-08;-3.46935e-07
-0.41421199999999997;3.79748e-07;3.9593572000000006e-08;-3.40154e-07
-0.413137;3.73404e-07;4.024982e-08;-3.33154e-07
-0.41206299999999996;3.67607e-07;4.0796692000000006e-08;-3.26811e-07
-0.410989;3.61482e-07;4.1234192000000005e-08;-3.2024799999999997e-07
-0.409914;3.55685e-07;4.1671692000000005e-08;-3.14014e-07
-0.40884;3.5010699999999997e-07;4.1999816000000006e-08;-3.0810799999999997e-07
-0.407765;3.4442e-07;4.2109188000000004e-08;-3.02311e-07
-0.40669099999999997;3.38842e-07;4.2437312000000005e-08;-2.96404e-07
-0.405616;3.33592e-07;4.2874808000000003e-08;-2.9071699999999997e-07
-0.40454199999999996;3.28451e-07;4.2874808000000003e-08;-2.85576e-07
