sep=;
Applied potential [V];WE current [A];WE current [A];WE current [A]
-0.50017;2.673988e-06;-3.63998e-07;-3.037986e-06
-0.499096;2.561988e-06;-2.93998e-07;-2.855987e-06
-0.498021;2.491988e-06;-2.51998e-07;-2.7439869999999998e-06
-0.49694699999999997;2.463988e-06;-2.02999e-07;-2.666988e-06
-0.495872;2.358989e-06;-2.02999e-07;-2.561988e-06
-0.49479799999999996;2.267989e-06;-2.02999e-07;-2.470989e-06
-0.493724;2.1454899999999998e-06;-1.99499e-07;-2.344989e-06
-0.492649;2.13149e-06;-1.81999e-07;-2.313489e-06
-0.491575;2.06149e-06;-1.39999e-07;-2.20149e-06
-0.4905;1.965241e-06;-1.52249e-07;-2.1174899999999998e-06
-0.48942599999999997;1.923241e-06;-1.39999e-07;-2.06324e-06
-0.488351;1.886491e-06;-1.08499e-07;-1.994991e-06
-0.48727699999999996;1.786741e-06;-1.12874e-07;-1.899616e-06
-0.48620199999999997;1.735992e-06;-9.712456800000001e-08;-1.8331159999999999e-06
-0.485128;1.684367e-06;-8.487462400000001e-08;-1.769242e-06
-0.48405299999999996;1.63493e-06;-8.399963200000001e-08;-1.718929e-06
-0.482979;1.586367e-06;-7.656216e-08;-1.66293e-06
-0.481904;1.5391179999999999e-06;-7.087468800000001e-08;-1.609992e-06
-0.48083;1.494493e-06;-6.4093464e-08;-1.558586e-06
-0.479755;1.450306e-06;-5.862474000000001e-08;-1.50893e-06
-0.47868099999999997;1.4087429999999999e-06;-5.315601200000001e-08;-1.461899e-06
-0.477606;1.368931e-06;-4.7687288e-08;-1.416618e-06
-0.47653199999999996;1.33065e-06;-4.265606e-08;-1.373306e-06
-0.47545699999999996;1.293025e-06;-3.8499828000000005e-08;-1.331525e-06
-0.474383;1.25715e-06;-3.4124848e-08;-1.291275e-06
-0.47330799999999995;1.222806e-06;-2.9968616000000005e-08;-1.252775e-06
-0.472234;1.189775e-06;-2.6249884000000003e-08;-1.216025e-06
-0.471159;1.157619e-06;-2.2093652e-08;-1.179713e-06
-0.470085;1.126338e-06;-1.8593668e-08;-1.144932e-06
-0.46901;1.097245e-06;-1.4874934000000001e-08;-1.11212e-06
-0.46793599999999996;1.068589e-06;-1.2031196000000002e-08;-1.08062e-06
-0.466862;1.040151e-06;-8.749961000000001e-09;-1.048901e-06
-0.465787;1.013245e-06;-5.687475000000001e-09;-1.018932e-06
-0.464713;9.87651e-07;-2.6249880000000002e-09;-9.90276e-07
-0.463638;9.61839e-07;0.0;-9.61839e-07
-0.462564;9.37339e-07;1.9687410000000003e-09;-9.3537e-07
-0.461489;9.14152e-07;4.593729e-09;-9.095579999999999e-07
-0.46041499999999996;8.92277e-07;7.656216e-09;-8.84621e-07
-0.45933999999999997;8.70183e-07;1.017183e-08;-8.60011e-07
-0.458266;8.49183e-07;1.2359321000000001e-08;-8.36824e-07
-0.45719099999999996;8.286209999999999e-07;1.4546811e-08;-8.14074e-07
-0.456117;8.08933e-07;1.6734301000000003e-08;-7.92199e-07
-0.455042;7.89902e-07;1.8703042000000002e-08;-7.71199e-07
-0.453968;7.71199e-07;2.0453034000000002e-08;-7.50746e-07
-0.452893;7.53152e-07;2.2312400000000003e-08;-7.3084e-07
-0.45181899999999997;7.35652e-07;2.4281142000000003e-08;-7.11371e-07
-0.450744;7.19137e-07;2.6031134000000003e-08;-6.931059999999999e-07
-0.44966999999999996;7.03059e-07;2.7562376000000003e-08;-6.75497e-07
-0.44859499999999997;6.8709e-07;2.8984246000000002e-08;-6.58106e-07
-0.447521;6.71231e-07;3.0515488e-08;-6.40715e-07
-0.44644599999999995;6.56903e-07;3.1937358000000005e-08;-6.24965e-07
-0.445372;6.42247e-07;3.3140478000000004e-08;-6.09106e-07
-0.444297;6.28137e-07;3.4452972e-08;-5.93684e-07
-0.443223;6.143559999999999e-07;3.5546716e-08;-5.78809e-07
-0.442148;6.01778e-07;3.6968588000000006e-08;-5.64809e-07
-0.44107399999999997;5.88544e-07;3.8062332e-08;-5.50481e-07
-0.439999;5.75966e-07;3.8827952e-08;-5.37138e-07
-0.43892499999999995;5.63825e-07;3.99217e-08;-5.23903e-07
-0.437851;5.5256e-07;4.0796692000000006e-08;-5.11763e-07
-0.436776;5.40747e-07;4.1671692000000005e-08;-4.99075e-07
-0.435702;5.30575e-07;4.2984184e-08;-4.87591e-07
-0.434627;5.1931e-07;4.3312308e-08;-4.75997e-07
-0.43355299999999997;5.09357e-07;4.429668000000001e-08;-4.6506e-07
-0.432478;4.99075e-07;4.4734176000000005e-08;-4.54341e-07
-0.43140399999999995;4.89669e-07;4.5718548e-08;-4.43951e-07
-0.43032899999999996;4.80591e-07;4.6593544e-08;-4.33998e-07
-0.429255;4.70966e-07;4.6921668e-08;-4.24044e-07
-0.42818;4.62326e-07;4.7687288e-08;-4.14638e-07
-0.427106;4.53794e-07;4.8452912e-08;-4.05341e-07
-0.426031;4.45482e-07;4.8999784000000006e-08;-3.96482e-07
-0.424957;4.37498e-07;4.9437284000000006e-08;-3.8806e-07
-0.423882;4.29841e-07;4.9874776e-08;-3.79967e-07
-0.42280799999999996;4.2251299999999997e-07;5.0968524000000005e-08;-3.71545e-07
-0.42173299999999997;4.14966e-07;5.1296648000000006e-08;-3.6367e-07
-0.420659;4.07638e-07;5.1624768000000006e-08;-3.56014e-07
-0.41958399999999996;4.0096599999999997e-07;5.2281016e-08;-3.48685e-07
-0.41851;3.93967e-07;5.260914e-08;-3.41357e-07
-0.417435;3.87295e-07;5.2827888000000006e-08;-3.3446699999999997e-07
-0.416361;3.81279e-07;5.337476e-08;-3.2790399999999997e-07
-0.415286;3.75263e-07;5.381226e-08;-3.21451e-07
-0.41421199999999997;3.69138e-07;5.4031012000000006e-08;-3.15107e-07
-0.413137;3.63779e-07;5.4796632000000006e-08;-3.08983e-07
-0.41206299999999996;3.57873e-07;5.4906008000000005e-08;-3.02967e-07
-0.410989;3.52732e-07;5.5234132000000006e-08;-2.97498e-07
-0.409914;3.47154e-07;5.545288e-08;-2.9170099999999997e-07
-0.40884;3.42232e-07;5.5781004e-08;-2.86451e-07
-0.407765;3.37529e-07;5.6109124e-08;-2.8142e-07
-0.40669099999999997;3.32279e-07;5.62185e-08;-2.7606099999999997e-07
-0.405616;3.27357e-07;5.62185e-08;-2.71139e-07
-0.40454199999999996;3.23201e-07;5.6874748000000004e-08;-2.6632599999999997e-07
-0.40346699999999996;3.18279e-07;5.6656e-08;-2.61623e-07
-0.402393;3.14123e-07;5.6765372000000005e-08;-2.57358e-07
-0.401318;3.10076e-07;5.7202872000000005e-08;-2.52873e-07
-0.400244;3.0592e-07;5.7202872000000005e-08;-2.48717e-07
-0.399169;3.01545e-07;5.7093496000000006e-08;-2.44452e-07
-0.398095;2.98483e-07;5.7640368000000003e-08;-2.40842e-07
-0.39702;2.94108e-07;5.7530996000000006e-08;-2.36577e-07
-0.39594599999999996;2.9071699999999997e-07;5.7640368000000003e-08;-2.33077e-07
-0.39487099999999997;2.87326e-07;5.7749744e-08;-2.29577e-07
-0.393797;2.84373e-07;5.8296616000000006e-08;-2.26077e-07
-0.39272199999999996;2.80764e-07;5.7859116000000006e-08;-2.22905e-07
-0.391648;2.77592e-07;5.8077868e-08;-2.19514e-07
-0.390573;2.74858e-07;5.8405992000000004e-08;-2.1645199999999999e-07
-0.389499;2.71467e-07;5.8077868e-08;-2.13389e-07
-0.388424;2.68295e-07;5.7968492000000005e-08;-2.10327e-07
-0.38734999999999997;2.6578e-07;5.8405992000000004e-08;-2.07374e-07
-0.386275;2.63373e-07;5.8734116000000006e-08;-2.0463899999999998e-07
-0.38520099999999996;2.60858e-07;5.8734116000000006e-08;-2.02124e-07
-0.38412599999999997;2.5834199999999997e-07;5.8734116000000006e-08;-1.99608e-07
-0.383052;2.55717e-07;5.8734116000000006e-08;-1.9698299999999998e-07
-0.38197699999999996;2.5342e-07;5.9062236000000005e-08;-1.94358e-07
-0.380903;2.51342e-07;5.9062236000000005e-08;-1.9228e-07
-0.37982899999999997;2.48827e-07;5.8952864e-08;-1.89874e-07
-0.378754;2.46311e-07;5.8952864e-08;-1.87358e-07
-0.37767999999999996;2.44342e-07;5.8952864e-08;-1.85389e-07
-0.37660499999999997;2.41936e-07;5.9062236000000005e-08;-1.82874e-07
-0.375531;2.40405e-07;5.9280988e-08;-1.81124e-07
-0.37445599999999996;2.38217e-07;5.9062236000000005e-08;-1.79155e-07
-0.373382;2.3624799999999999e-07;5.9062236000000005e-08;-1.77186e-07
-0.372307;2.3449799999999999e-07;5.9280988e-08;-1.75217e-07
-0.371233;2.3209199999999998e-07;5.9062236000000005e-08;-1.7303e-07
-0.370158;2.30561e-07;5.9062236000000005e-08;-1.71499e-07
-0.36908399999999997;2.2903e-07;5.9062236000000005e-08;-1.69967e-07
