Applied potential [V];WE current [A]
-0.054042008;-1.6496582e-05
-0.055042784000000004;-1.6618709e-05
-0.056043564000000004;-1.6712652e-05
-0.057044344000000004;-1.6844174e-05
-0.058045120000000006;-1.6928724e-05
-0.059045896;-1.7097824e-05
-0.06004667600000001;-1.7229346e-05
-0.061047452;-1.7351471999999998e-05
-0.062048232;-1.7529966e-05
-0.063049012;-1.7614516e-05
-0.06404978800000001;-1.7830586e-05
-0.065050564;-1.7999688e-05
-0.06605134;-1.8159392e-05
-0.06705212;-1.8337884e-05
-0.068052896;-1.8497592e-05
-0.06905368;-1.8741846e-05
-0.070054456;-1.8948522e-05
-0.07105523200000001;-1.91552e-05
-0.072056008;-1.9408848e-05
-0.073056784;-1.9577948e-05
-0.074057568;-1.9897358e-05
-0.075058344;-2.01604e-05
-0.076059128;-2.0442234e-05
-0.077059904;-2.073346e-05
-0.07806068000000001;-2.0977714e-05
-0.079061456;-2.1362886e-05
-0.08006223200000001;-2.1635322e-05
-0.081063008;-2.1982916e-05
-0.082063784;-2.2349298e-05
-0.083064568;-2.2678102e-05
-0.084065344;-2.313843e-05
-0.085066128;-2.3514204e-05
-0.086066904;-2.3918164e-05
-0.08706768000000001;-2.4406671999999998e-05
-0.088068456;-2.4773054e-05
-0.08906923200000001;-2.5317931999999998e-05
-0.09007000800000001;-2.5778258e-05
-0.09107079200000001;-2.6285554e-05
-0.092071568;-2.6858616e-05
-0.093072344;-2.730015e-05
-0.094073128;-2.7967154e-05
-0.095073904;-2.851203e-05
-0.09607468000000001;-2.9113271999999998e-05
-0.097075456;-2.9761485999999998e-05
-0.09807624000000001;-3.0353334e-05
-0.099077016;-3.1067308e-05
-0.10007779200000001;-3.1724918e-05
-0.10107856800000001;-3.2391918e-05
-0.102079344;-3.3105898e-05
-0.10308012000000001;-3.3801084e-05
-0.104080904;-3.4609e-05
-0.105081688;-3.5360552e-05
-0.106082464;-3.6149684e-05
-0.10708324000000001;-3.6948208e-05
-0.108084016;-3.767158e-05
-0.109084792;-3.8582836e-05
-0.11008556800000001;-3.9400148e-05
-0.111086344;-4.0245644e-05
-0.11208712800000001;-4.1100536e-05
-0.113087904;-4.1852088e-05
-0.11408868800000001;-4.2810315999999996e-05
-0.115089464;-4.3684e-05
-0.11609024000000001;-4.4529496e-05
-0.117091016;-4.5440756e-05
-0.118091792;-4.6229884e-05
-0.119092576;-4.72069e-05
-0.12009335200000001;-4.8043007999999996e-05
-0.12109412800000001;-4.8907291999999997e-05
-0.122094904;-4.9827944e-05
-0.12309568000000001;-5.0635863999999996e-05
-0.124096464;-5.1565912e-05
-0.125097248;-5.2402016e-05
-0.126098024;-5.3247507999999997e-05
-0.1270988;-5.413998e-05
-0.12809957600000002;-5.4844556e-05
-0.129100352;-5.5793395999999996e-05
-0.130101128;-5.6638891999999995e-05
-0.13110190400000002;-5.7381047999999996e-05
-0.13210268;-5.8188968e-05
-0.133103464;-5.8902944e-05
-0.13410424;-5.9739044e-05
-0.135105;-6.0434232e-05
-0.136105;-6.1166996e-05
-0.137106;-6.1852784e-05
-0.138107;-6.243524e-05
-0.13910799999999998;-6.320558e-05
-0.14010799999999998;-6.384440399999999e-05
-0.14110899999999998;-6.4436252e-05
-0.14211;-6.513144e-05
-0.143111;-6.5610552e-05
-0.144112;-6.6286948e-05
-0.145112;-6.6794244e-05
-0.146113;-6.7376696e-05
-0.147114;-6.7902784e-05
-0.148115;-6.8363112e-05
-0.149115;-6.8964352e-05
-0.150116;-6.9424672e-05
-0.151117;-6.9866216e-05
-0.152118;-7.0392304e-05
-0.153119;-7.0739896e-05
-0.154119;-7.128477599999999e-05
-0.15511999999999998;-7.164176e-05
-0.15612099999999998;-7.1989352e-05
-0.15712199999999998;-7.2421496e-05
-0.15812199999999998;-7.2703328e-05
-0.159123;-7.3182448e-05
-0.160124;-7.3548824e-05
-0.161125;-7.3821256e-05
-0.162126;-7.4253408e-05
-0.163126;-7.4356744e-05
-0.164127;-7.4779488e-05
-0.165128;-7.5136472e-05
-0.166129;-7.535256e-05
-0.167129;-7.5624984e-05
-0.16813;-7.5850448e-05
-0.169131;-7.616046399999999e-05
-0.170132;-7.6329576e-05
-0.17113299999999998;-7.6536248e-05
-0.17213299999999998;-7.6855656e-05
-0.17313399999999998;-7.6865056e-05
-0.17413499999999998;-7.7099904e-05
-0.175136;-7.7250224e-05
-0.176136;-7.744751199999999e-05
-0.177137;-7.756024e-05
-0.178138;-7.7475688e-05
-0.179139;-7.769176e-05
-0.18014;-7.7804496e-05
-0.18114;-7.7804496e-05
-0.182141;-7.789844e-05
-0.183142;-7.7729336e-05
-0.184143;-7.7870256e-05
-0.185143;-7.782328e-05
-0.186144;-7.776692e-05
-0.18714499999999998;-7.776692e-05
-0.18814599999999998;-7.756024e-05
-0.18914699999999998;-7.7588416e-05
-0.19014699999999998;-7.749448e-05
-0.19114799999999998;-7.7334776e-05
-0.192149;-7.7269016e-05
-0.19315;-7.689323199999999e-05
-0.19415;-7.694019999999999e-05
-0.195151;-7.669594399999999e-05
-0.196152;-7.6432904e-05
-0.197153;-7.6320176e-05
-0.198154;-7.5972584e-05
-0.199154;-7.593500799999999e-05
-0.200155;-7.5662568e-05
-0.201156;-7.5427704e-05
-0.202157;-7.5305584e-05
-0.203157;-7.4770096e-05
-0.20415799999999998;-7.478888799999999e-05
-0.20515899999999998;-7.4375536e-05
-0.20615999999999998;-7.417824799999999e-05
-0.20716099999999998;-7.4065512e-05
-0.20816099999999998;-7.3642768e-05
-0.209162;-7.3755496e-05
-0.210163;-7.3492456e-05
-0.211164;-7.3379728e-05
-0.212164;-7.3313968e-05
-0.213165;-7.3013344e-05
-0.214166;-7.3135472e-05
-0.215167;-7.3041528e-05
-0.216168;-7.3032136e-05
-0.217168;-7.3173048e-05
-0.218169;-7.2994552e-05
-0.21917;-7.332336e-05
-0.22017099999999998;-7.3445488e-05
-0.22117099999999998;-7.3548816e-05
-0.22217199999999998;-7.3924608e-05
-0.22317299999999998;-7.4056128e-05
-0.22417399999999998;-7.4638576e-05
-0.225175;-7.491101599999999e-05
-0.226175;-7.5221032e-05
-0.227176;-7.5841064e-05
-0.228177;-7.607592e-05
-0.229178;-7.6789896e-05
-0.230178;-7.7325376e-05
-0.231179;-7.7936016e-05
-0.23218;-7.8640592e-05
-0.233181;-7.9100928e-05
-0.234182;-7.9946424e-05
-0.235182;-8.057584e-05
-0.23618299999999998;-8.1224048e-05
-0.23718399999999998;-8.1938024e-05
-0.23818499999999998;-8.2360784e-05
-0.23918499999999998;-8.3149912e-05
-0.24018599999999998;-8.388267199999999e-05
-0.24118699999999998;-8.4314816e-05
-0.242188;-8.490666399999999e-05
-0.243189;-8.5263656e-05
-0.244189;-8.5893072e-05
-0.24519;-8.6193704e-05
-0.246191;-8.6390984e-05
-0.247192;-8.6738568e-05
-0.248192;-8.6701e-05
-0.249193;-8.684192e-05
-0.25019399999999997;-8.6776152e-05
-0.251195;-8.6522504e-05
-0.252196;-8.6447344e-05
-0.253196;-8.5911864e-05
-0.254197;-8.5554872e-05
-0.255198;-8.5038184e-05
-0.256199;-8.424905599999999e-05
-0.257199;-8.36572e-05
-0.2582;-8.255806399999999e-05
-0.259201;-8.190045599999999e-05
-0.260202;-8.084828e-05
-0.26120299999999996;-7.9664584e-05
-0.26220299999999996;-7.8762728e-05
-0.263204;-7.720325599999999e-05
-0.26420499999999997;-7.6320176e-05
-0.265206;-7.499556e-05
-0.266206;-7.363337599999999e-05
-0.267207;-7.2402712e-05
-0.268208;-7.083384e-05
-0.269209;-6.9678328e-05
-0.27021;-6.8269168e-05
-0.27121;-6.680364399999999e-05
-0.272211;-6.5516608e-05
-0.273212;-6.4022896e-05
-0.274213;-6.280162e-05
-0.275213;-6.1561556e-05
-0.276214;-6.0227552e-05
-0.277215;-5.8949911999999996e-05
-0.27821599999999996;-5.755954e-05
-0.279217;-5.6488576e-05
-0.280217;-5.5314276e-05
-0.28121799999999997;-5.4008455999999996e-05
-0.282219;-5.3012648e-05
-0.28321999999999997;-5.1669244e-05
-0.28422;-5.0701624e-05
-0.285221;-4.9668236e-05
-0.286222;-4.8428176e-05
-0.287223;-4.7516915999999996e-05
-0.288224;-4.630504e-05
-0.289224;-4.5403176e-05
-0.290225;-4.4369796e-05
-0.291226;-4.331762e-05
-0.292227;-4.2396968e-05
-0.29322699999999996;-4.1335396e-05
-0.294228;-4.038656e-05
-0.29522899999999996;-3.94847e-05
-0.29623;-3.8451312e-05
-0.29723099999999997;-3.760582e-05
-0.29823099999999997;-3.6581824e-05
-0.299232;-3.5764512e-05
-0.30023299999999997;-3.4965988e-05
-0.301234;-3.3932604e-05
-0.302234;-3.3199839999999996e-05
-0.303235;-3.2232215999999997e-05
-0.304236;-3.1461874e-05
-0.305237;-3.0729108e-05
-0.306238;-2.987422e-05
-0.307238;-2.9197822e-05
-0.308239;-2.8361718e-05
-0.30923999999999996;-2.7732294e-05
-0.310241;-2.7027711999999998e-05
-0.311241;-2.6285554e-05
-0.31224199999999996;-2.5703102e-05
-0.313243;-2.4942156e-05
-0.31424399999999997;-2.4444252e-05
-0.315245;-2.3908772e-05
-0.316245;-2.3232374e-05
-0.317246;-2.2743864e-05
-0.318247;-2.2161409999999998e-05
-0.319248;-2.1729266e-05
-0.320248;-2.1240758e-05
-0.321249;-2.073346e-05
-0.32225;-2.0338894e-05
-0.323251;-1.9869176e-05
-0.324252;-1.9521579999999998e-05
-0.325252;-1.9192775999999998e-05
-0.32625299999999996;-1.8798212e-05
-0.327254;-1.8525774e-05
-0.32825499999999996;-1.815939e-05
-0.32925499999999996;-1.7905744e-05
-0.330256;-1.7680276e-05
-0.33125699999999997;-1.7398446e-05
-0.332258;-1.7182374e-05
-0.33325899999999997;-1.6891146e-05
-0.334259;-1.6778414e-05
-0.33526;-1.6628104e-05
-0.336261;-1.6412032e-05
-0.337262;-1.6299299999999998e-05
-0.338262;-1.6092623e-05
-0.339263;-1.5998679e-05
-0.340264;-1.5914129e-05
-0.341265;-1.5773212e-05
-0.34226599999999996;-1.5679268e-05
-0.34326599999999996;-1.5557141e-05
-0.344267;-1.5519563e-05
-0.34526799999999996;-1.5491381e-05
-0.346269;-1.5359857e-05
-0.347269;-1.5312886e-05
-0.34826999999999997;-1.5228336999999999e-05
-0.349271;-1.5218941999999999e-05
-0.350272;-1.5209547e-05
-0.351273;-1.5124998e-05
-0.352273;-1.5115603e-05
-0.353274;-1.5049842e-05
-0.354275;-1.5078025e-05
-0.355276;-1.5059238e-05
-0.356276;-1.5012265e-05
-0.357277;-1.4993477e-05
-0.358278;-1.4974687e-05
-0.35927899999999996;-1.5002870999999999e-05
-0.36028;-1.5031052999999999e-05
-0.36128;-1.4984080999999999e-05
-0.36228099999999996;-1.4993477e-05
-0.363282;-1.4965293e-05
-0.36428299999999997;-1.5031054e-05
-0.36528299999999997;-1.5059237e-05
-0.366284;-1.5031054e-05
-0.367285;-1.5078025e-05
-0.368286;-1.508742e-05
-0.369287;-1.5153180999999999e-05
-0.370287;-1.517197e-05
-0.371288;-1.5218941999999999e-05
-0.372289;-1.525652e-05
-0.37329;-1.5284702e-05
-0.37428999999999996;-1.5350464e-05
-0.375291;-1.5435012e-05
-0.37629199999999996;-1.5416224e-05
-0.377293;-1.5510169e-05
-0.37829399999999996;-1.5557141e-05
-0.37929399999999996;-1.564169e-05
-0.380295;-1.5726239999999998e-05
-0.38129599999999997;-1.5716847e-05
-0.382297;-1.5801395e-05
-0.383297;-1.5857762e-05
-0.384298;-1.5951705e-05
-0.385299;-1.6036256e-05
-0.3863;-1.6064438999999998e-05
-0.387301;-1.6148989e-05
-0.388301;-1.6158383e-05
-0.389302;-1.6271116e-05
-0.39030299999999996;-1.6355665e-05
-0.391304;-1.6374455e-05
-0.392304;-1.6468398e-05
-0.39330499999999996;-1.6496582e-05
-0.394306;-1.6609314e-05
-0.39530699999999996;-1.6656285e-05
-0.396308;-1.6722047e-05
-0.397308;-1.6797202e-05
-0.39830899999999997;-1.681599e-05
-0.39931;-1.6947512e-05
-0.400311;-1.7022668e-05
