Time [s],Current [uA]
0.07679999619722366,0.20265579223632812
0.07719999551773071,0.24557113647460938
0.07759999483823776,0.2980232238769531
0.07800000160932541,0.21219253540039062
0.07840000092983246,0.3314018249511719
0.07880000025033951,0.3075599670410156
0.07919999957084656,0.06437301635742188
0.07959999889135361,0.3981590270996094
0.07999999821186066,0.15020370483398438
0.0803999975323677,0.23126602172851562
0.08079999685287476,0.3647804260253906
0.0811999961733818,0.21219253540039062
0.08159999549388885,0.2551078796386719
0.0819999948143959,0.10728836059570312
0.08240000158548355,0.19788742065429688
0.0828000009059906,0.07867813110351562
0.08320000022649765,0.030994415283203125
0.0835999995470047,0.10251998901367188
0.08399999886751175,0.19311904907226562
0.0843999981880188,0.045299530029296875
0.08479999750852585,0.11205673217773438
0.0851999968290329,0.22172927856445312
0.08559999614953995,0.2741813659667969
0.085999995470047,0.13113021850585938
0.08639999479055405,0.09775161743164062
0.0867999941110611,0.2551078796386719
0.08720000088214874,0.2694129943847656
0.08760000020265579,0.10251998901367188
0.08799999952316284,0.2980232238769531
0.08839999884366989,0.016689300537109375
0.08879999816417694,0.20265579223632812
0.08919999748468399,0.21696090698242188
0.08959999680519104,0.22172927856445312
0.08999999612569809,0.13589859008789062
0.09039999544620514,0.18358230590820312
0.09079999476671219,0.12636184692382812
0.09119999408721924,0.11205673217773438
0.09160000085830688,0.07390975952148438
0.09200000017881393,0.11324882507324219
0.09239999949932098,0.13589859008789062
0.09279999881982803,0.13113021850585938
0.09319999814033508,0.06914138793945312
0.09359999746084213,0.16927719116210938
0.09399999678134918,0.08821487426757812
0.09439999610185623,0.16927719116210938
0.09479999542236328,0.2551078796386719
0.09519999474287033,0.11682510375976562
0.09559999406337738,0.19788742065429688
0.09600000083446503,0.002384185791015625
0.09640000015497208,0.09298324584960938
0.09679999947547913,-0.021457672119140625
0.09719999879598618,0.21696090698242188
0.09759999811649323,-0.050067901611328125
0.09799999743700027,0.15497207641601562
0.09839999675750732,0.002384185791015625
0.09879999607801437,-0.021457672119140625
0.09919999539852142,0.059604644775390625
0.09959999471902847,0.3409385681152344
0.09999999403953552,0.06437301635742188
0.10040000081062317,0.2741813659667969
0.10080000013113022,0.3123283386230469
0.10119999945163727,0.15497207641601562
0.10159999877214432,-0.050067901611328125
0.10199999809265137,0.12159347534179688
0.10239999741315842,0.2646446228027344
0.10279999673366547,0.09298324584960938
0.10319999605417252,0.17881393432617188
0.10359999537467957,0.23603439331054688
0.10399999469518661,0.15974044799804688
0.10439999401569366,0.030994415283203125
0.10480000078678131,-0.026226043701171875
0.10520000010728836,0.13589859008789062
0.10559999942779541,0.03695487976074219
0.10599999874830246,0.016689300537109375
0.10639999806880951,0.021457672119140625
0.10679999738931656,0.050067901611328125
0.10719999670982361,0.09298324584960938
0.10759999603033066,-0.011920928955078125
0.10799999535083771,0.2789497375488281
0.10839999467134476,0.17881393432617188
0.1087999939918518,0.059604644775390625
0.10920000076293945,-0.002384185791015625
0.1096000000834465,0.007152557373046875
0.10999999940395355,0.09298324584960938
0.1103999987244606,0.002384185791015625
0.11079999804496765,0.06914138793945312
0.1111999973654747,0.030994415283203125
0.11159999668598175,0.06437301635742188
0.1119999960064888,0.18358230590820312
0.11239999532699585,0.007152557373046875
0.1127999946475029,0.24557113647460938
0.11319999396800995,0.3838539123535156
0.1136000007390976,-0.021457672119140625
0.11400000005960464,0.16927719116210938
0.1143999993801117,0.059604644775390625
0.11479999870061874,0.08821487426757812
0.1151999980211258,0.10251998901367188
0.11559999734163284,0.15974044799804688
0.11599999666213989,0.050067901611328125
0.11639999598264694,0.11205673217773438
0.11679999530315399,0.15974044799804688
0.11719999462366104,0.12159347534179688
0.11759999394416809,0.040531158447265625
0.11800000071525574,0.045299530029296875
0.11840000003576279,0.050067901611328125
0.11879999935626984,0.030994415283203125
0.11919999867677689,0.026226043701171875
0.11959999799728394,0.09298324584960938
0.11999999731779099,0.10728836059570312
0.12039999663829803,-0.040531158447265625
0.12079999595880508,0.12159347534179688
0.12119999527931213,-0.040531158447265625
0.12159999459981918,-0.19788742065429688
0.12199999392032623,0.026226043701171875
0.12239999324083328,0.06437301635742188
0.12280000001192093,0.08821487426757812
0.12319999933242798,0.07867813110351562
0.12359999865293503,0.19311904907226562
0.12399999797344208,0.15497207641601562
0.12439999729394913,0.15497207641601562
0.12479999661445618,0.09417533874511719
0.12520000338554382,0.045299530029296875
0.12559999525547028,0.021457672119140625
0.12600000202655792,-0.06437301635742188
0.12639999389648438,-0.03457069396972656
0.12680000066757202,-0.06437301635742188
0.12719999253749847,-0.030994415283203125
0.12759999930858612,0.14543533325195312
0.12799999117851257,-0.12636184692382812
0.12839999794960022,0.08344650268554688
0.12879998981952667,-0.07390975952148438
0.12919999659061432,-0.045299530029296875
0.12960000336170197,-0.050067901611328125
0.12999999523162842,-0.021457672119140625
0.13040000200271606,0.016689300537109375
0.13079999387264252,-0.016689300537109375
0.13120000064373016,0.07152557373046875
0.13159999251365662,0.15020370483398438
0.13199999928474426,0.13589859008789062
0.13239999115467072,0.15974044799804688
0.13279999792575836,0.13589859008789062
0.13319998979568481,0.11682510375976562
0.13359999656677246,0.08344650268554688
0.1340000033378601,0.08821487426757812
0.13439999520778656,0.14543533325195312
0.1348000019788742,0.10728836059570312
0.13519999384880066,-0.030994415283203125
0.1356000006198883,0.15974044799804688
0.13599999248981476,-0.08344650268554688
0.1363999992609024,0.11205673217773438
0.13679999113082886,0.15497207641601562
0.1371999979019165,-0.035762786865234375
0.13759998977184296,-0.026226043701171875
0.1379999965429306,-0.07390975952148438
0.13840000331401825,0.07867813110351562
0.1387999951839447,-0.13113021850585938
0.13920000195503235,-0.021457672119140625
0.1395999938249588,-0.19311904907226562
0.14000000059604645,0.011920928955078125
0.1403999924659729,-0.15974044799804688
0.14079999923706055,-0.011920928955078125
0.141199991106987,-0.19788742065429688
0.14159999787807465,0.035762786865234375
0.1419999897480011,0.07867813110351562
0.14239999651908875,0.09298324584960938
0.1428000032901764,-0.059604644775390625
0.14319999516010284,0.07390975952148438
0.1436000019311905,-0.054836273193359375
0.14399999380111694,-0.08344650268554688
0.1444000005722046,0.07867813110351562
0.14479999244213104,0.07867813110351562
0.1451999992132187,-0.007152557373046875
0.14559999108314514,0.13589859008789062
0.1459999978542328,-0.002384185791015625
0.14639998972415924,-0.12159347534179688
0.1467999964952469,0.18835067749023438
0.14720000326633453,-0.23126602172851562
0.147599995136261,0.002384185791015625
0.14800000190734863,-0.08821487426757812
0.14839999377727509,0.10728836059570312
0.14880000054836273,-0.002384185791015625
0.14919999241828918,-0.18358230590820312
0.14959999918937683,-0.016689300537109375
0.14999999105930328,0.045299530029296875
0.15039999783039093,0.016689300537109375
0.15079998970031738,-0.011920928955078125
0.15119999647140503,-0.002384185791015625
0.15160000324249268,0.016689300537109375
0.15199999511241913,-0.030994415283203125
0.15240000188350677,0.059604644775390625
0.15279999375343323,-0.2694129943847656
0.15320000052452087,-0.15974044799804688
0.15359999239444733,-0.08344650268554688
0.15399999916553497,-0.06437301635742188
0.15439999103546143,-0.035762786865234375
0.15479999780654907,0.021457672119140625
0.15519998967647552,0.06437301635742188
0.15559999644756317,-0.15974044799804688
0.15600000321865082,0.20265579223632812
0.15639999508857727,-0.12159347534179688
0.15680000185966492,-0.09298324584960938
0.15719999372959137,-0.14066696166992188
0.15760000050067902,-0.13589859008789062
0.15799999237060547,-0.24557113647460938
0.15839999914169312,0.07390975952148438
0.15879999101161957,-0.054836273193359375
0.15919999778270721,-0.13113021850585938
0.15959998965263367,-0.24557113647460938
0.1599999964237213,-0.06437301635742188
0.16040000319480896,-0.14066696166992188
0.1607999950647354,0.06914138793945312
0.16120000183582306,-0.030994415283203125
0.1615999937057495,-0.07390975952148438
0.16200000047683716,-0.035762786865234375
0.1623999923467636,0.011920928955078125
0.16279999911785126,0.029802322387695312
0.1631999909877777,0.08821487426757812
0.16359999775886536,0.054836273193359375
0.1639999896287918,-0.14066696166992188
0.16439999639987946,0.10728836059570312
0.1648000031709671,-0.12159347534179688
0.16519999504089355,0.016689300537109375
0.1656000018119812,-0.13113021850585938
0.16599999368190765,-0.035762786865234375
0.1664000004529953,0.007152557373046875
0.16679999232292175,0.013113021850585938
0.1671999990940094,0.021457672119140625
0.16759999096393585,0.059604644775390625
0.1679999977350235,-0.09298324584960938
0.16839998960494995,-0.16927719116210938
0.1687999963760376,-0.14066696166992188
0.16920000314712524,-0.09775161743164062
0.1695999950170517,0.016689300537109375
0.17000000178813934,0.10251998901367188
0.1703999936580658,-0.08344650268554688
0.17080000042915344,0.040531158447265625
0.1711999922990799,-0.011920928955078125
0.17159999907016754,-0.054836273193359375
0.171999990940094,-0.15497207641601562
0.17239999771118164,-0.07390975952148438
0.1727999895811081,0.054836273193359375
0.17319999635219574,-0.09298324584960938
0.1735999882221222,-0.12636184692382812
0.17399999499320984,-0.050067901611328125
0.17440000176429749,-0.050067901611328125
0.17479999363422394,-0.057220458984375
0.17520000040531158,-0.030994415283203125
0.17559999227523804,-0.09775161743164062
0.17599999904632568,-0.18358230590820312
0.17639999091625214,-0.045299530029296875
0.17679999768733978,-0.18358230590820312
0.17719998955726624,0.08821487426757812
0.17759999632835388,-0.035762786865234375
0.17799998819828033,-0.18358230590820312
0.17839999496936798,-0.045299530029296875
0.17880000174045563,-0.007152557373046875
0.17919999361038208,0.09298324584960938
0.17960000038146973,-0.026226043701171875
0.17999999225139618,-0.3123283386230469
0.18039999902248383,-0.21696090698242188
0.18079999089241028,-0.026226043701171875
0.18119999766349792,-0.059604644775390625
0.18159998953342438,-0.10728836059570312
0.18199999630451202,-0.06914138793945312
0.18239998817443848,-0.21696090698242188
0.18279999494552612,-0.15974044799804688
0.18320000171661377,-0.06914138793945312
0.18359999358654022,-0.2932548522949219
0.18400000035762787,0.021457672119140625
0.18439999222755432,-0.15497207641601562
0.18479999899864197,0.021457672119140625
0.18519999086856842,0.007152557373046875
0.18559999763965607,-0.14543533325195312
0.18599998950958252,-0.07867813110351562
0.18639999628067017,0.016689300537109375
0.18679998815059662,0.09775161743164062
0.18719999492168427,-0.15020370483398438
0.1876000016927719,-0.09775161743164062
0.18799999356269836,-0.03695487976074219
0.188400000333786,0.054836273193359375
0.18879999220371246,0.045299530029296875
0.1891999989748001,-0.14543533325195312
0.18959999084472656,-0.08344650268554688
0.1899999976158142,-0.16927719116210938
0.19039998948574066,-0.17404556274414062
0.1907999962568283,-0.10848045349121094
0.19119998812675476,-0.07867813110351562
0.1915999948978424,-0.011920928955078125
0.19200000166893005,-0.08821487426757812
0.1923999935388565,0.050067901611328125
0.19280000030994415,0.021457672119140625
0.1931999921798706,-0.011920928955078125
0.19359999895095825,-0.07867813110351562
0.1939999908208847,-0.016689300537109375
0.19439999759197235,-0.030994415283203125
0.1947999894618988,-0.050067901611328125
0.19519999623298645,-0.17404556274414062
0.1955999881029129,-0.07867813110351562
0.19599999487400055,0.026226043701171875
0.1964000016450882,0.06437301635742188
0.19679999351501465,-0.10728836059570312
0.1972000002861023,-0.14543533325195312
0.19759999215602875,-0.23126602172851562
0.1979999989271164,-0.17404556274414062
0.19839999079704285,-0.059604644775390625
0.1987999975681305,0.002384185791015625
0.19919998943805695,-0.002384185791015625
0.1995999962091446,-0.10251998901367188
0.19999998807907104,0.007152557373046875
0.2003999948501587,-0.08344650268554688
0.20080000162124634,-0.021457672119140625
0.2011999934911728,-0.09298324584960938
0.20160000026226044,-0.059604644775390625
0.2019999921321869,0.054836273193359375
0.20239999890327454,-0.040531158447265625
0.202799990773201,-0.24080276489257812
0.20319999754428864,-0.3457069396972656
0.2035999894142151,-0.13113021850585938
0.20399999618530273,-0.15974044799804688
0.2043999880552292,-0.007152557373046875
0.20479999482631683,-0.23126602172851562
0.20520000159740448,-0.10251998901367188
0.20559999346733093,-0.059604644775390625
0.20600000023841858,-0.17881393432617188
0.20639999210834503,-0.12636184692382812
0.20679999887943268,-0.08821487426757812
0.20719999074935913,-0.15020370483398438
0.20759999752044678,-0.12993812561035156
0.20799998939037323,-0.10728836059570312
0.20839999616146088,-0.17404556274414062
0.20879998803138733,-0.13589859008789062
0.20919999480247498,-0.17404556274414062
0.20960000157356262,-0.11682510375976562
0.20999999344348907,-0.17881393432617188
0.21040000021457672,-0.07390975952148438
0.21079999208450317,-0.11682510375976562
0.21119999885559082,-0.15497207641601562
0.21159999072551727,0.035762786865234375
0.21199999749660492,-0.23126602172851562
0.21239998936653137,0.016689300537109375
0.21279999613761902,-0.17404556274414062
0.21319998800754547,-0.06437301635742188
0.21359999477863312,-0.021457672119140625
0.21400000154972076,-0.13113021850585938
0.21439999341964722,-0.08344650268554688
0.21480000019073486,-0.07867813110351562
0.21519999206066132,-0.10251998901367188
0.21559999883174896,-0.24080276489257812
0.21599999070167542,0.09775161743164062
0.21639999747276306,-0.050067901611328125
0.21679998934268951,0.035762786865234375
0.21719999611377716,0.045299530029296875
0.2175999879837036,-0.19311904907226562
0.21799999475479126,-0.030994415283203125
0.2184000015258789,-0.15020370483398438
0.21879999339580536,-0.059604644775390625
0.219200000166893,-0.15974044799804688
0.21959999203681946,-0.045299530029296875
0.2199999988079071,-0.15497207641601562
0.22039999067783356,0.026226043701171875
0.2207999974489212,-0.07390975952148438
0.22119998931884766,-0.20742416381835938
0.2215999960899353,-0.18835067749023438
0.22199998795986176,-0.18358230590820312
0.2223999947309494,-0.12636184692382812
0.22280000150203705,-0.07867813110351562
0.2231999933719635,-0.07867813110351562
0.22360000014305115,-0.08225440979003906
0.2239999920129776,-0.08344650268554688
0.22439999878406525,-0.04380941390991211
0.2247999906539917,-0.011920928955078125
0.22519999742507935,-0.09976327419281006
0.2255999892950058,-0.16450881958007812
0.22599999606609344,-0.17881393432617188
0.2263999879360199,-0.171661376953125
0.22679999470710754,-0.22172927856445312
0.2272000014781952,-0.12159347534179688
0.22759999334812164,-0.20265579223632812
0.2280000001192093,-0.07867813110351562
0.22839999198913574,-0.12159347534179688
0.2287999987602234,-0.10728836059570312
0.22919999063014984,-0.11682510375976562
0.2295999974012375,-0.09775161743164062
0.22999998927116394,-0.11920928955078125
0.2303999960422516,-0.15974044799804688
0.23079998791217804,-0.10251998901367188
0.23119999468326569,-0.06437301635742188
0.23160000145435333,-0.08940696716308594
0.23199999332427979,-0.10728836059570312
0.23240000009536743,-0.08344650268554688
0.23279999196529388,0.016689300537109375
0.23319999873638153,-0.026226043701171875
0.23359999060630798,-0.13589859008789062
0.23399999737739563,-0.10728836059570312
0.23439998924732208,-0.16450881958007812
0.23479999601840973,0.026226043701171875
0.23519998788833618,-0.2694129943847656
0.23559999465942383,-0.016689300537109375
0.23600000143051147,-0.06914138793945312
0.23639999330043793,-0.13113021850585938
0.23680000007152557,-0.15497207641601562
0.23719999194145203,-0.19311904907226562
0.23759999871253967,-0.12636184692382812
0.23799999058246613,-0.08344650268554688
0.23839999735355377,-0.07390975952148438
0.23879998922348022,-0.10967254638671875
0.23919999599456787,-0.08344650268554688
0.23959998786449432,-0.19788742065429688
0.23999999463558197,-0.13113021850585938
0.24039998650550842,-0.045299530029296875
0.24079999327659607,-0.15497207641601562
0.24120000004768372,-0.059604644775390625
0.24159999191761017,-0.12636184692382812
0.24199999868869781,-0.11682510375976562
0.24239999055862427,-0.15497207641601562
0.24279999732971191,-0.12636184692382812
0.24319998919963837,-0.18358230590820312
0.243599995970726,-0.14066696166992188
0.24399998784065247,-0.08344650268554688
0.2443999946117401,-0.059604644775390625
0.24479998648166656,-0.030994415283203125
0.2451999932527542,-0.09775161743164062
0.24560000002384186,-0.16450881958007812
0.2459999918937683,-0.20742416381835938
0.24639999866485596,-0.15020370483398438
0.2467999905347824,-0.06437301635742188
0.24719999730587006,-0.035762786865234375
0.2475999891757965,-0.08821487426757812
0.24799999594688416,-0.20265579223632812
0.2483999878168106,-0.035762786865234375
0.24879999458789825,-0.14066696166992188
0.2491999864578247,-0.18835067749023438
0.24959999322891235,-0.15020370483398438
0.25,-0.007152557373046875
0.25040000677108765,-0.20265579223632812
0.2507999837398529,-0.12159347534179688
0.25119999051094055,-0.3218650817871094
0.2515999972820282,-0.09775161743164062
0.25200000405311584,-0.14543533325195312
0.2523999810218811,-0.050067901611328125
0.25279998779296875,-0.2789497375488281
0.2531999945640564,-0.10728836059570312
0.25360000133514404,-0.15974044799804688
0.2540000081062317,-0.050067901611328125
0.25439998507499695,-0.16927719116210938
0.2547999918460846,-0.2789497375488281
0.25519999861717224,-0.011920928955078125
0.2556000053882599,0.09298324584960938
0.25599998235702515,-0.07390975952148438
0.2563999891281128,-0.15974044799804688
0.25679999589920044,-0.22649765014648438
0.2572000026702881,-0.021457672119140625
0.25759997963905334,-0.11205673217773438
0.257999986410141,-0.17404556274414062
0.25839999318122864,-0.12636184692382812
0.2587999999523163,-0.07390975952148438
0.25920000672340393,-0.13113021850585938
0.2595999836921692,-0.030994415283203125
0.25999999046325684,-0.21696090698242188
0.2603999972343445,-0.054836273193359375
0.26080000400543213,-0.011920928955078125
0.2611999809741974,-0.07867813110351562
0.26159998774528503,0.054836273193359375
0.2619999945163727,-0.22649765014648438
0.2624000012874603,-0.09298324584960938
0.262800008058548,-0.07390975952148438
0.26319998502731323,-0.06437301635742188
0.2635999917984009,-0.15020370483398438
0.2639999985694885,-0.09298324584960938
0.26440000534057617,-0.016689300537109375
0.26479998230934143,-0.14543533325195312
0.2651999890804291,-0.2598762512207031
0.2655999958515167,-0.16450881958007812
0.26600000262260437,-0.07390975952148438
0.26639997959136963,-0.18358230590820312
0.2667999863624573,-0.09775161743164062
0.2671999931335449,-0.030994415283203125
0.26759999990463257,-0.15974044799804688
0.2680000066757202,-0.007152557373046875
0.2683999836444855,-0.059604644775390625
0.2687999904155731,0.030994415283203125
0.26919999718666077,0.054836273193359375
0.2696000039577484,-0.14066696166992188
0.26999998092651367,-0.11205673217773438
0.2703999876976013,-0.20265579223632812
0.27079999446868896,-0.4696846008300781
0.2712000012397766,-0.2551078796386719
0.27160000801086426,-0.030994415283203125
0.2719999849796295,-0.09298324584960938
0.27239999175071716,0.030994415283203125
0.2727999985218048,-0.08344650268554688
0.27320000529289246,0.06437301635742188
0.2735999822616577,-0.059604644775390625
0.27399998903274536,0.002384185791015625
0.274399995803833,-0.002384185791015625
0.27480000257492065,0.026226043701171875
0.2751999795436859,-0.3218650817871094
0.27559998631477356,0.06914138793945312
0.2759999930858612,-0.19788742065429688
0.27639999985694885,-0.045299530029296875
0.2768000066280365,-0.10251998901367188
0.27719998359680176,-0.06437301635742188
0.2775999903678894,-0.18835067749023438
0.27799999713897705,-0.13113021850585938
0.2784000039100647,-0.09775161743164062
0.27879998087882996,-0.11205673217773438
0.2791999876499176,-0.07152557373046875
0.27959999442100525,-0.026226043701171875
0.2800000011920929,-0.050067901611328125
0.28039997816085815,-0.16450881958007812
0.2807999849319458,-0.17881393432617188
0.28119999170303345,0.045299530029296875
0.2815999984741211,-0.18358230590820312
0.28200000524520874,0.021457672119140625
0.282399982213974,-0.011920928955078125
0.28279998898506165,-0.18358230590820312
0.2831999957561493,-0.08344650268554688
0.28360000252723694,-0.15974044799804688
0.2839999794960022,-0.15497207641601562
0.28439998626708984,-0.22649765014648438
0.2847999930381775,-0.2598762512207031
0.28519999980926514,-0.22172927856445312
0.2856000065803528,-0.18477439880371094
0.28599998354911804,-0.14543533325195312
0.2863999903202057,-0.11205673217773438
0.28679999709129333,-0.040531158447265625
0.287200003862381,-0.11682510375976562
0.28759998083114624,-0.09298324584960938
0.2879999876022339,-0.14066696166992188
0.28839999437332153,0.007152557373046875
0.2888000011444092,-0.12159347534179688
0.28919997811317444,-0.007152557373046875
0.2895999848842621,-0.24557113647460938
0.28999999165534973,-0.2789497375488281
0.2903999984264374,-0.054836273193359375
0.290800005197525,-0.08821487426757812
0.2911999821662903,-0.18358230590820312
0.29159998893737793,-0.14066696166992188
0.2919999957084656,-0.09775161743164062
0.2924000024795532,-0.1537799835205078
0.2927999794483185,-0.19311904907226562
0.29319998621940613,-0.18358230590820312
0.2935999929904938,-0.17881393432617188
0.2939999997615814,-0.17881393432617188
0.29440000653266907,-0.09298324584960938
0.2947999835014343,-0.20742416381835938
0.295199990272522,0.021457672119140625
0.2955999970436096,-0.3027915954589844
0.29600000381469727,-0.12159347534179688
0.2963999807834625,-0.021457672119140625
0.29679998755455017,-0.09775161743164062
0.2971999943256378,-0.13589859008789062
0.29760000109672546,-0.15497207641601562
0.2979999780654907,-0.1704692840576172
0.29839998483657837,-0.17315149307250977
0.298799991607666,-0.18358230590820312
0.29919999837875366,-0.09275972843170166
0.2996000051498413,0.011920928955078125
0.29999998211860657,-0.026226043701171875
0.3003999888896942,-0.22172927856445312
0.30079999566078186,-0.16450881958007812
0.3012000024318695,-0.2646446228027344
0.30159997940063477,-0.054836273193359375
0.3019999861717224,-0.2694129943847656
0.30239999294281006,-0.050067901611328125
