Time [s],Current [uA]
0,13.539838790893555
0.00039999998989515007,11.293935775756836
0.0007999999797903001,10.006475448608398
0.0011999999405816197,9.076642990112305
0.0015999999595806003,8.275556564331055
0.001999999862164259,7.79871940612793
0.0023999998811632395,7.255125045776367
0.00279999990016222,6.783056259155273
0.0031999999191612005,6.558942794799805
0.003599999938160181,6.263303756713867
0.003999999724328518,5.929470062255859
0.004399999976158142,5.681514739990234
0.004799999762326479,5.538463592529297
0.005200000014156103,5.309581756591797
0.00559999980032444,5.095005035400391
0.006000000052154064,4.966259002685547
0.006399999838322401,4.827976226806641
0.006799999624490738,4.622936248779297
0.007199999876320362,4.532337188720703
0.007599999662488699,4.417896270751953
0.007999999448657036,4.312992095947266
0.00839999970048666,4.103183746337891
0.008799999952316284,4.117488861083984
0.009200000204145908,3.979206085205078
0.009599999524652958,3.898143768310547
0.009999999776482582,3.9076805114746094
0.010400000028312206,3.6787986755371094
0.010799999348819256,3.7550926208496094
0.01119999960064888,3.554821014404297
0.011599999852478504,3.4737586975097656
0.012000000104308128,3.516674041748047
0.012399999424815178,3.3974647521972656
0.012799999676644802,3.3354759216308594
0.013199999928474426,3.311634063720703
0.013599999248981476,3.2067298889160156
0.0139999995008111,3.044605255126953
0.014399999752640724,3.1447410583496094
0.014800000004470348,3.044605255126953
0.015199999324977398,3.0112266540527344
0.015599999576807022,2.987384796142578
0.01599999889731407,2.8634071350097656
0.01640000008046627,2.868175506591797
0.01679999940097332,2.830028533935547
0.01719999872148037,2.8061866760253906
0.01759999990463257,2.7322769165039062
0.017999999225139618,2.663135528564453
0.018400000408291817,2.6297569274902344
0.018799999728798866,2.562999725341797
0.019199999049305916,2.529621124267578
0.019600000232458115,2.567768096923828
0.019999999552965164,2.5200843811035156
0.020399998873472214,2.4390220642089844
0.020800000056624413,2.486705780029297
0.021199999377131462,2.410411834716797
0.02159999869763851,2.3674964904785156
0.02199999988079071,2.4056434631347656
0.02239999920129776,2.3055076599121094
0.02279999852180481,2.3245811462402344
0.02319999970495701,2.205371856689453
0.023599999025464058,2.3102760314941406
0.024000000208616257,2.1910667419433594
0.024399999529123306,2.105236053466797
0.024799998849630356,2.162456512451172
0.025200000032782555,2.148151397705078
0.025599999353289604,2.124309539794922
0.025999998673796654,2.1147727966308594
0.026399999856948853,2.067089080810547
0.026799999177455902,2.090930938720703
