Applied potential [V];WE current [A]
-0.20816099999999998;-7.5794088e-05
-0.209162;-7.544649599999999e-05
-0.210163;-7.535256e-05
-0.211164;-7.521164e-05
-0.212164;-7.5051928e-05
-0.213165;-7.4995568e-05
-0.214166;-7.4770096e-05
-0.215167;-7.4873432e-05
-0.216168;-7.4817072e-05
-0.217168;-7.4826464e-05
-0.218169;-7.4967384e-05
-0.21917;-7.4892224e-05
-0.22017099999999998;-7.5136472e-05
-0.22117099999999998;-7.533376e-05
-0.22217199999999998;-7.556862399999999e-05
-0.22317299999999998;-7.588803999999999e-05
-0.22417399999999998;-7.6047736e-05
-0.225175;-7.6583216e-05
-0.226175;-7.6958992e-05
-0.227176;-7.741932e-05
-0.228177;-7.8001776e-05
-0.229178;-7.8339976e-05
-0.230178;-7.9147896e-05
-0.231179;-7.9758528e-05
-0.23218;-8.0340984e-05
-0.233181;-8.105496e-05
-0.234182;-8.1581048e-05
-0.235182;-8.2473504e-05
-0.23618299999999998;-8.3159312e-05
-0.23718399999999998;-8.386388e-05
-0.23818499999999998;-8.46812e-05
-0.23918499999999998;-8.5160312e-05
-0.24018599999999998;-8.6052784e-05
-0.24118699999999998;-8.6672808e-05
-0.242188;-8.7274056e-05
-0.243189;-8.7884696e-05
-0.244189;-8.823228e-05
-0.24519;-8.8861712e-05
-0.246191;-8.9124752e-05
-0.247192;-8.943476799999999e-05
-0.248192;-8.9726e-05
-0.249193;-8.9641448e-05
-0.25019399999999997;-8.9819936e-05
-0.251195;-8.9716608e-05
-0.252196;-8.9397192e-05
-0.253196;-8.9275072e-05
-0.254197;-8.859867199999999e-05
-0.255198;-8.8326232e-05
-0.256199;-8.7687416e-05
-0.257199;-8.6879488e-05
-0.2582;-8.6024592e-05
-0.259201;-8.5010008e-05
-0.260202;-8.414572e-05
-0.26120299999999996;-8.305596e-05
-0.26220299999999996;-8.186288e-05
-0.263204;-8.0744944e-05
-0.26420499999999997;-7.9270016e-05
-0.265206;-7.809572e-05
-0.266206;-7.675232e-05
-0.267207;-7.532436799999999e-05
-0.268208;-7.3990368e-05
-0.269209;-7.2346344e-05
-0.27021;-7.1078096e-05
-0.27121;-6.9593784e-05
-0.272211;-6.8118856e-05
-0.273212;-6.6860004e-05
-0.274213;-6.5206592e-05
-0.275213;-6.4013504e-05
-0.276214;-6.262312399999999e-05
-0.277215;-6.1242148e-05
-0.27821599999999996;-6.0011483999999996e-05
-0.279217;-5.860232e-05
-0.280217;-5.7437412e-05
-0.28121799999999997;-5.6225536e-05
-0.282219;-5.4938499999999996e-05
-0.28321999999999997;-5.3745412e-05
-0.28422;-5.2589899999999996e-05
-0.285221;-5.1500147999999996e-05
-0.286222;-5.0401004e-05
-0.287223;-4.9189124e-05
-0.288224;-4.8127555999999996e-05
-0.289224;-4.6981436e-05
-0.290225;-4.6041996e-05
-0.291226;-4.4952248e-05
-0.292227;-4.3843708e-05
-0.29322699999999996;-4.2913656e-05
-0.294228;-4.1776936e-05
-0.29522899999999996;-4.0818708e-05
-0.29623;-3.9926236e-05
-0.29723099999999997;-3.8855276e-05
-0.29823099999999997;-3.7953408e-05
-0.299232;-3.692942e-05
-0.30023299999999997;-3.6149684e-05
-0.301234;-3.5257216e-05
-0.302234;-3.4289588e-05
-0.303235;-3.3462884e-05
-0.304236;-3.2523442e-05
-0.305237;-3.1790678e-05
-0.306238;-3.1020336e-05
-0.307238;-3.0184233999999998e-05
-0.308239;-2.9442074e-05
-0.30923999999999996;-2.8605974e-05
-0.310241;-2.7948364e-05
-0.311241;-2.7290756e-05
-0.31224199999999996;-2.65486e-05
-0.313243;-2.5928565999999998e-05
-0.31424399999999997;-2.5214592e-05
-0.315245;-2.467911e-05
-0.316245;-2.4153026e-05
-0.317246;-2.350481e-05
-0.318247;-2.3025696e-05
-0.319248;-2.2396272e-05
-0.320248;-2.2001706e-05
-0.321249;-2.1550772e-05
-0.32225;-2.105287e-05
-0.323251;-2.0667698e-05
-0.324252;-2.0207372e-05
-0.325252;-1.9887963999999998e-05
-0.32625299999999996;-1.9568552e-05
-0.327254;-1.9173985999999998e-05
-0.32825499999999996;-1.8929732e-05
-0.32925499999999996;-1.8572746e-05
-0.330256;-1.8356674e-05
-0.33125699999999997;-1.8103026e-05
-0.332258;-1.785877e-05
-0.33325899999999997;-1.7661488e-05
-0.334259;-1.7398444e-05
-0.33526;-1.7257528e-05
-0.336261;-1.7107218e-05
-0.337262;-1.6900542e-05
-0.338262;-1.681599e-05
-0.339263;-1.6628104e-05
-0.340264;-1.6581129999999998e-05
-0.341265;-1.644961e-05
-0.34226599999999996;-1.6336876e-05
-0.34326599999999996;-1.628051e-05
-0.344267;-1.6139594e-05
-0.34526799999999996;-1.6102016e-05
-0.346269;-1.6073832e-05
-0.347269;-1.5932917e-05
-0.34826999999999997;-1.5932917e-05
-0.349271;-1.5838972e-05
-0.350272;-1.587655e-05
-0.351273;-1.5838972e-05
-0.352273;-1.5773212e-05
-0.353274;-1.5782607e-05
-0.354275;-1.5698057e-05
-0.355276;-1.5754423e-05
-0.356276;-1.5716844999999998e-05
-0.357277;-1.5679268e-05
-0.358278;-1.5698057e-05
-0.35927899999999996;-1.5669873e-05
-0.36028;-1.5679268e-05
-0.36128;-1.5698057e-05
-0.36228099999999996;-1.5669873e-05
-0.363282;-1.5726239999999998e-05
-0.36428299999999997;-1.5679268e-05
-0.36528299999999997;-1.5726239999999998e-05
-0.366284;-1.5782607e-05
-0.367285;-1.5763818e-05
-0.368286;-1.5820182999999998e-05
-0.369287;-1.5820185e-05
-0.370287;-1.5904734e-05
-0.371288;-1.5932917e-05
-0.372289;-1.5961100999999998e-05
-0.37329;-1.6036256e-05
-0.37428999999999996;-1.6045649e-05
-0.375291;-1.6130199e-05
-0.37629199999999996;-1.6177171e-05
-0.377293;-1.6214749e-05
-0.37829399999999996;-1.6299298e-05
-0.37929399999999996;-1.6318088e-05
-0.380295;-1.643082e-05
-0.38129599999999997;-1.6459003e-05
-0.382297;-1.651537e-05
-0.383297;-1.6628104e-05
-0.384298;-1.6628104e-05
-0.385299;-1.6731441e-05
-0.3863;-1.6806598e-05
-0.387301;-1.6825385999999998e-05
-0.388301;-1.6928724e-05
-0.389302;-1.6966303999999998e-05
-0.39030299999999996;-1.7050852e-05
-0.391304;-1.7116612e-05
-0.392304;-1.7144794e-05
-0.39330499999999996;-1.7266924e-05
-0.394306;-1.7285712e-05
-0.39530699999999996;-1.7379656e-05
-0.396308;-1.7445418e-05
-0.397308;-1.7501782e-05
-0.39830899999999997;-1.7586332e-05
-0.39931;-1.7633304e-05
-0.400311;-1.7736644e-05
